Title                                                                                                - Score - Year - Num Eps            - Duration             - Genre(s)                                                                          - Link
Time Bokan 2000: Kaitou Kiramekiman                                                                  - 6.18  - 2000 - 26 episode(s)      - 25 min. per ep.      - Action, Adventure, Comedy, Mecha, Sci-Fi                                          - https://myanimelist.net/anime/5475
To Be Hero                                                                                           - 6.96  - 2016 - 12 episode(s)      - 11 min. per ep.      - Comedy                                                                            - https://myanimelist.net/anime/34009
Toaru Majutsu no Index                                                                               - 7.63  - 2008 - 24 episode(s)      - 23 min. per ep.      - Action, Magic, Sci-Fi, Super Power                                                - https://myanimelist.net/anime/4654
Tobidase! Machine Hiryuu                                                                             - 5.50  - 1977 - 21 episode(s)      - 25 min. per ep.      - Cars, Comedy, Parody, Shounen                                                     - https://myanimelist.net/anime/20125
Tokyo Marble Chocolate                                                                               - 7.32  - 2007 - 2 episode(s)       - 26 min. per ep.      - Slice of Life, Romance                                                            - https://myanimelist.net/anime/3088
Tonde Mon Pe                                                                                         - 6.95  - 1982 - 42 episode(s)      - 23 min. per ep.      - Kids                                                                              - https://myanimelist.net/anime/6730
Tondera House no Daibouken                                                                           - 6.44  - 1982 - 52 episode(s)      - 24 min. per ep.      - Adventure, Historical, Sci-Fi                                                     - https://myanimelist.net/anime/3075
Tono to Issho: Gantai no Yabou                                                                       - 6.67  - 2011 - 12 episode(s)      - 3 min. per ep.       - Comedy, Historical, Parody, Samurai, Seinen                                       - https://myanimelist.net/anime/10324
Tottoko Hamtarou Hai!                                                                                - 6.71  - 2006 - 77 episode(s)      - 5 min. per ep.       - Kids, Adventure                                                                   - https://myanimelist.net/anime/13679
Touhai Densetsu Akagi: Yami ni Maiorita Tensai                                                       - 8.00  - 2005 - 26 episode(s)      - 23 min. per ep.      - Game, Psychological, Thriller, Seinen                                             - https://myanimelist.net/anime/658
Touma Kishinden Oni                                                                                  - 6.30  - 1995 - 25 episode(s)      - 8 min. per ep.       - Supernatural                                                                      - https://myanimelist.net/anime/2366
Towa no Quon 5: Souzetsu no Raifuku                                                                  - 7.67  - 2011 - 1 episode(s)       - 48 min.              - Action, Super Power, Supernatural                                                 - https://myanimelist.net/anime/10716
Track City                                                                                           - 6.44  - 2000 - 26 episode(s)      - 24 min. per ep.      - Action, Cars                                                                      - https://myanimelist.net/anime/12361
Transformers: Car Robots                                                                             - 6.67  - 2000 - 39 episode(s)      - 21 min. per ep.      - Adventure, Comedy, Mecha, Sci-Fi, Shounen                                         - https://myanimelist.net/anime/2284
Tsukuyomi: Moon Phase                                                                                - 7.11  - 2004 - 25 episode(s)      - 24 min. per ep.      - Comedy, Romance, Vampire, Fantasy, Seinen                                         - https://myanimelist.net/anime/343
Tteodori Kkachi                                                                                      - 6.60  - 1987 - 1 episode(s)       - 1 hr. 25 min.        - Drama, Sports                                                                     - https://myanimelist.net/anime/35528
Twinkle Heart: Gingakei made Todokanai                                                               - 5.45  - 1986 - 1 episode(s)       - 44 min.              - Adventure, Comedy, Space                                                          - https://myanimelist.net/anime/10355
Two Down Full Base                                                                                   - 6.20  - 1982 - 1 episode(s)       - 1 hr. 25 min.        - Sports, Kids                                                                      - https://myanimelist.net/anime/23537
UFO Robo Grendizer                                                                                   - 7.67  - 1975 - 74 episode(s)      - 25 min. per ep.      - Mecha, Sci-Fi, Shounen                                                            - https://myanimelist.net/anime/1985
Uchuu Icchokusen                                                                                     - 5.49  - 2010 - 1 episode(s)       - 27 min.              - Sci-Fi, Mystery, Space, Fantasy                                                   - https://myanimelist.net/anime/21037
Uchuu Kaizoku Mito no Daibouken                                                                      - 6.55  - 1999 - 13 episode(s)      - 24 min. per ep.      - Action, Comedy, Sci-Fi                                                            - https://myanimelist.net/anime/2699
Ultra B                                                                                              - 5.62  - 1987 - 119 episode(s)     - 10 min. per ep.      - Comedy, Super Power                                                               - https://myanimelist.net/anime/10250
Umacha                                                                                               - 5.01  - 2001 - 2 episode(s)       - 15 sec. per ep.      - Slice of Life                                                                     - https://myanimelist.net/anime/9777
Umi ga Kikoeru                                                                                       - 6.90  - 1993 - 1 episode(s)       - 1 hr. 12 min.        - Drama, Romance, School, Slice of Life                                             - https://myanimelist.net/anime/743
Urda                                                                                                 - 4.75  - 2002 - 5 episode(s)       - 6 min. per ep.       - Action, Historical, Military, Sci-Fi                                              - https://myanimelist.net/anime/1102
Usagi no Mathew                                                                                      - N/A   - 2018 - Unknown episode(s) - Unknown              - Comedy, Fantasy, Slice of Life                                                    - https://myanimelist.net/anime/37410
Usagi no Matthew                                                                                     - N/A   - 2018 - Unknown episode(s) - Unknown              - Slice of Life                                                                     - https://myanimelist.net/anime/37467
Usamaru                                                                                              - 5.60  - 2016 - 12 episode(s)      - 5 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/33787
Usavich V                                                                                            - 6.52  - 2012 - 13 episode(s)      - 1 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/16347
Uta no☆Prince-sama♪ Maji Love Revolutions                                                            - 7.19  - 2015 - 13 episode(s)      - 24 min. per ep.      - Comedy, Harem, Music, Romance, School, Shoujo                                     - https://myanimelist.net/anime/21439
Utawarerumono OVA                                                                                    - 7.28  - 2009 - 3 episode(s)       - 29 min. per ep.      - Action, Comedy, Fantasy                                                           - https://myanimelist.net/anime/3593
Uwabaki Cook no Tekitou Uranai!                                                                      - 4.08  - 2015 - 125 episode(s)     - 30 sec. per ep.      - Comedy                                                                            - https://myanimelist.net/anime/30605
Uwabaki Cook                                                                                         - 4.50  - 2015 - 13 episode(s)      - 3 min. per ep.       - Kids                                                                              - https://myanimelist.net/anime/30131
Violence Gekiga David no Hoshi                                                                       - 5.23  - 1989 - 4 episode(s)       - 45 min. per ep.      - Hentai                                                                            - https://myanimelist.net/anime/5621
Violence Jack: Harlem Bomber-hen                                                                     - 5.38  - 1986 - 1 episode(s)       - 37 min.              - Action, Drama, Horror                                                             - https://myanimelist.net/anime/1341
Wakako-zake                                                                                          - 6.69  - 2015 - 12 episode(s)      - 2 min. per ep.       - Seinen, Slice of Life                                                             - https://myanimelist.net/anime/30437
Washimo 2nd Season                                                                                   - 4.38  - 2015 - 24 episode(s)      - 10 min. per ep.      - Sci-Fi, Slice of Life, Comedy, Kids, School                                       - https://myanimelist.net/anime/29099
White Fantasy                                                                                        - 5.65  - 2014 - 1 episode(s)       - 2 min.               - Fantasy, Sports                                                                   - https://myanimelist.net/anime/28775
Wish Me Mell                                                                                         - 5.67  - 2011 - 2 episode(s)       - 1 min. per ep.       - Fantasy, Kids, Magic                                                              - https://myanimelist.net/anime/11789
Witch Craft Works                                                                                    - 7.20  - 2014 - 12 episode(s)      - 23 min. per ep.      - Action, Fantasy, Magic, Seinen, Supernatural                                      - https://myanimelist.net/anime/21085
Working!!!                                                                                           - 8.14  - 2015 - 13 episode(s)      - 23 min. per ep.      - Comedy, Romance, Slice of Life                                                    - https://myanimelist.net/anime/25879
Worku                                                                                                - 5.37  - 2005 - 2 episode(s)       - 11 min. per ep.      - Psychological, Fantasy                                                            - https://myanimelist.net/anime/7511
World Trigger                                                                                        - 7.69  - 2014 - 73 episode(s)      - 23 min. per ep.      - Action, Sci-Fi, Supernatural, School, Shounen                                     - https://myanimelist.net/anime/24405
YAT Anshin! Uchuu Ryokou                                                                             - 7.18  - 1996 - 50 episode(s)      - 25 min. per ep.      - Adventure, Comedy, Sci-Fi, Shounen                                                - https://myanimelist.net/anime/1891
Yanbo Ninbo Tonbo                                                                                    - 5.60  - 1995 - 39 episode(s)      - 25 min. per ep.      - Fantasy                                                                           - https://myanimelist.net/anime/12793
Yancharu Moncha                                                                                      - 6.00  - 1999 - 80 episode(s)      - 1 min. per ep.       - Kids                                                                              - https://myanimelist.net/anime/30116
Yasai no Yousei: N.Y.Salad                                                                           - 6.09  - 2007 - 26 episode(s)      - 5 min. per ep.       - Kids                                                                              - https://myanimelist.net/anime/10705
Yatterman Specials                                                                                   - 6.22  - 2008 - 2 episode(s)       - 49 min. per ep.      - Adventure, Comedy, Parody                                                         - https://myanimelist.net/anime/25749
Yuru Yuri                                                                                            - 7.68  - 2011 - 12 episode(s)      - 23 min. per ep.      - Comedy, School, Shoujo Ai, Slice of Life                                          - https://myanimelist.net/anime/10495
Yuusha Keisatsu J-Decker                                                                             - 7.51  - 1994 - 48 episode(s)      - 24 min. per ep.      - Action, Adventure, Police, Mecha, Sci-Fi                                          - https://myanimelist.net/anime/5075
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.                              - 7.04  - 2013 - 12 episode(s)      - 24 min. per ep.      - Comedy, Romance, Ecchi, Fantasy                                                   - https://myanimelist.net/anime/18677
Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special                                              - 6.24  - 2013 - 1 episode(s)       - 23 min.              - Action, Fantasy, Game, Shounen                                                    - https://myanimelist.net/anime/21595
Zan Sayonara Zetsubou Sensei                                                                         - 7.97  - 2009 - 13 episode(s)      - 23 min. per ep.      - Parody, Comedy, School                                                            - https://myanimelist.net/anime/6377
Zannen Onna Kanbu Black General-san                                                                  - 6.04  - 2017 - 10 episode(s)      - 3 min. per ep.       - Comedy, Super Power, Shounen                                                      - https://myanimelist.net/anime/35230
Zenryoku Usagi                                                                                       - 6.43  - 2008 - 52 episode(s)      - 12 min. per ep.      - Comedy, Kids                                                                      - https://myanimelist.net/anime/3704
on-chan, Yume Power Daibouken!                                                                       - 5.59  - 2003 - 1 episode(s)       - 55 min.              - Fantasy                                                                           - https://myanimelist.net/anime/8229
