Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                                                                                       - Link
Kannagi: Moshimo Kannagi ga Attara...                                                                - 7.14  - 2009 - 1 episode(s)       - 23 min.               - Comedy, School, Shounen, Supernatural                                                                                                                          - https://myanimelist.net/anime/5978
Kanojo wa Zombie                                                                                     - 5.97  - 2016 - 1 episode(s)       - 3 min.                - Music, Romance                                                                                                                                                 - https://myanimelist.net/anime/32600
Karen Senki                                                                                          - 5.84  - 2014 - 11 episode(s)      - 11 min. per ep.       - Action, Sci-Fi                                                                                                                                                 - https://myanimelist.net/anime/27503
Kashimashi: Girl Meets Girl OVA                                                                      - 6.89  - 2006 - 1 episode(s)       - 26 min.               - Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life                                                                                                       - https://myanimelist.net/anime/1654
Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu                                     - 7.28  - 2007 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/3102
Kero Kero Keroppi no Dai Bouken                                                                      - 5.68  - 1989 - 1 episode(s)       - 10 min.               - Adventure, Fantasy, Kids                                                                                                                                       - https://myanimelist.net/anime/22625
Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!                  - 7.36  - 2010 - 1 episode(s)       - 1 hr. 14 min.         - Comedy                                                                                                                                                         - https://myanimelist.net/anime/8134
Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu                                                 - 6.12  - 2017 - 1 episode(s)       - 4 min.                - Comedy, Ecchi, Supernatural                                                                                                                                    - https://myanimelist.net/anime/34999
Kijoku: Princess Double Kari                                                                         - 5.97  - 2004 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/2434
Kira Kira 5th Anniversary Live Anime: Kick Start Generation                                          - 6.57  - 2013 - 1 episode(s)       - 26 min.               - Music                                                                                                                                                          - https://myanimelist.net/anime/15279
Kiss wa Hitomi ni Shite                                                                              - 6.13  - 1993 - 1 episode(s)       - 30 min.               - Comedy, Romance, Shoujo                                                                                                                                        - https://myanimelist.net/anime/2092
Kiteretsu Daihyakka                                                                                  - 6.61  - 1988 - 331 episode(s)     - 25 min. per ep.       - Comedy, Drama, Kids, Slice of Life                                                                                                                             - https://myanimelist.net/anime/6509
Kitty to Mimmy no Happy Birthday                                                                     - 5.77  - 1989 - 1 episode(s)       - 10 min.               - Kids, Fantasy                                                                                                                                                  - https://myanimelist.net/anime/22499
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug - 6.93  - 2005 - 1 episode(s)       - 20 min.               - Comedy, Police                                                                                                                                                 - https://myanimelist.net/anime/33875
Koi ni Naritai Aquarium                                                                              - 7.58  - 2016 - 1 episode(s)       - 7 min.                - Music                                                                                                                                                          - https://myanimelist.net/anime/32953
Koi to Senkyo to Chocolate Special                                                                   - 7.01  - 2013 - 1 episode(s)       - 23 min.               - Drama, Romance, School                                                                                                                                         - https://myanimelist.net/anime/18045
Koi☆Sento                                                                                            - 6.52  - 2010 - 1 episode(s)       - 25 min.               - Comedy, Romance                                                                                                                                                - https://myanimelist.net/anime/9333
Kojin Jugyou                                                                                         - 5.45  - 1996 - 2 episode(s)       - 30 min. per ep.       - Comedy, Hentai, Yuri                                                                                                                                           - https://myanimelist.net/anime/4161
Kokuhaku                                                                                             - 2.41  - 2015 - 1 episode(s)       - 40 sec.               - Horror                                                                                                                                                         - https://myanimelist.net/anime/31634
Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito                                            - 6.89  - 2013 - 1 episode(s)       - 24 min.               - Harem, Comedy, Romance, Ecchi, School                                                                                                                          - https://myanimelist.net/anime/15609
Koroshiya 1 The Animation: Episode 0                                                                 - 5.86  - 2002 - 1 episode(s)       - 45 min.               - Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen                                                                                           - https://myanimelist.net/anime/2346
Koutetsu no Majo Annerose                                                                            - 6.90  - 2012 - 4 episode(s)       - 30 min. per ep.       - Action, Hentai, Supernatural                                                                                                                                   - https://myanimelist.net/anime/14543
Kuraibito                                                                                            - 6.33  - 2014 - 1 episode(s)       - 30 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/23101
Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru                                                        - 7.54  - 2012 - 4 episode(s)       - 30 min. per ep.       - Action, Fantasy, Hentai                                                                                                                                        - https://myanimelist.net/anime/11827
Kuroko no Basket NG-shuu                                                                             - 7.80  - 2012 - 9 episode(s)       - 4 min. per ep.        - Comedy, School, Shounen, Sports                                                                                                                                - https://myanimelist.net/anime/15487
