Title                                                              - Score - Year - Num Eps            - Duration             - Genre(s)                                                                 - Link
Wo Shi Jiang Xiaobai                                               - 7.31  - 2017 - 12 episode(s)      - 20 min. per ep.      - Slice of Life, Drama, Romance                                            - https://myanimelist.net/anime/36775
Xabungle Graffiti                                                  - 5.88  - 1983 - 1 episode(s)       - 1 hr. 24 min.        - Mecha                                                                    - https://myanimelist.net/anime/5303
Xianjing Chuanshuo RO: Shouhu Yongheng De Ai                       - 6.18  - 2016 - 1 episode(s)       - 2 min.               - Action, Fantasy                                                          - https://myanimelist.net/anime/34862
Yakyuubu Aruaru                                                    - 3.89  - 2015 - 3 episode(s)       - 5 min. per ep.       - Sports                                                                   - https://myanimelist.net/anime/31177
Yama no Susume: Second Season                                      - 7.52  - 2014 - 24 episode(s)      - 13 min. per ep.      - Adventure, Comedy, Slice of Life                                         - https://myanimelist.net/anime/21435
Yowamushi Pedal: Glory Line                                        - 7.98  - 2018 - 25 episode(s)      - 23 min. per ep.      - Comedy, Drama, Shounen, Sports                                           - https://myanimelist.net/anime/35789
Yowamushi Pedal: Spare Bike                                        - 7.57  - 2016 - 1 episode(s)       - 1 hr.                - Comedy, Sports, Drama, Shounen                                           - https://myanimelist.net/anime/33302
Yozakura Quartet: Tsuki ni Naku                                    - 7.59  - 2013 - 3 episode(s)       - 28 min. per ep.      - Action, Magic, Comedy, Super Power, Supernatural, Shounen                - https://myanimelist.net/anime/18499
Yuki                                                               - 6.50  - 1981 - 1 episode(s)       - 1 hr. 29 min.        - Adventure, Demons, Fantasy                                               - https://myanimelist.net/anime/8598
Yume Tsukai                                                        - 6.53  - 2006 - 12 episode(s)      - 24 min. per ep.      - Drama, Fantasy, Magic, Slice of Life                                     - https://myanimelist.net/anime/943
Yumeria                                                            - 6.21  - 2004 - 12 episode(s)      - 24 min. per ep.      - Action, Comedy, Ecchi, Harem, Super Power                                - https://myanimelist.net/anime/204
Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna               - 7.31  - 1994 - 1 episode(s)       - 1 hr. 34 min.        - Action, Comedy                                                           - https://myanimelist.net/anime/883
Zero Duel Masters                                                  - 6.19  - 2007 - 12 episode(s)      - 23 min. per ep.      - Adventure, Comedy, Game, Sports                                          - https://myanimelist.net/anime/4444
Zero no Tsukaima: Futatsuki no Kishi                               - 7.67  - 2007 - 12 episode(s)      - 24 min. per ep.      - Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School - https://myanimelist.net/anime/1840
dMatsu-san                                                         - 5.73  - 2018 - 12 episode(s)      - Unknown              - Comedy, Parody                                                           - https://myanimelist.net/anime/36890
gdMen                                                              - 5.30  - 2018 - 12 episode(s)      - 8 min. per ep.       - Comedy, Fantasy                                                          - https://myanimelist.net/anime/36797
