Title                                                                                              - Score - Year    - Num Eps      - Duration           - Genre(s)                                                                                   - Link

#Compass 2.0: Sentou Setsuri Kaiseki System                                                        - None  - 2025    - Ongoing      - Unknown            -                                                                                            - https://myanimelist.net/anime/53762
#Compass                                                                                           - None  - 2018    - 10 episodes  - 4 min per ep       - Strategy Game                                                                              - https://myanimelist.net/anime/38603
Tales of Gekijou                                                                                   - 6.52  - 2012    - 5 episodes   - 5 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/12699
Tales of HR                                                                                        - 6.18  - 2018    - 13 episodes  - 4 min per ep       - Comedy, Parody, School                                                                     - https://myanimelist.net/anime/38110
Tales of Luminaria: The Fateful Crossroad                                                          - 6.17  - 2022    - 2 episodes   - 27 min per ep      - Fantasy                                                                                    - https://myanimelist.net/anime/49942
Tales of Phantasia The Animation                                                                   - 6.79  - 2004    - 4 episodes   - 30 min per ep      - Adventure, Fantasy                                                                         - https://myanimelist.net/anime/391
Tales of Puppet                                                                                    - 6.08  - 2018    - 16 episodes  - 6 min per ep       - Comedy, Fantasy, Parody                                                                    - https://myanimelist.net/anime/38112
Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson                      - 6.71  - 2008    - 1 episode    - 4 min              - Comedy, School                                                                             - https://myanimelist.net/anime/8908
Tales of Symphonia The Animation: Kratos-sensei no Private Lesson                                  - 6.70  - 2007    - 1 episode    - 4 min              - Comedy, School                                                                             - https://myanimelist.net/anime/3954
Tales of Symphonia The Animation: Sekai Tougou-hen Specials                                        - 7.03  - 2011    - 3 episodes   - 6 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/12709
Tales of Symphonia The Animation: Sekai Tougou-hen                                                 - 7.42  - 2011    - 3 episodes   - 39 min per ep      - Action, Adventure, Fantasy, Martial Arts                                                   - https://myanimelist.net/anime/8995
Tales of Symphonia The Animation: Sylvarant-hen                                                    - 7.14  - 2007    - 4 episodes   - 32 min per ep      - Action, Adventure, Fantasy, Martial Arts                                                   - https://myanimelist.net/anime/1731
Tales of Symphonia The Animation: Tethe'alla-hen Specials                                          - 7.06  - 2010    - 4 episodes   - 6 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/8909
Tales of Symphonia The Animation: Tethe'alla-hen                                                   - 7.45  - 2010    - 4 episodes   - 43 min per ep      - Action, Adventure, Fantasy, Martial Arts                                                   - https://myanimelist.net/anime/5306
Tales of Vesperia: The First Strike                                                                - 7.57  - 2009    - 1 episode    - 1 hr 50 min        - Action, Adventure, Fantasy, Military                                                       - https://myanimelist.net/anime/6046
Tales of Zestiria the Cross 2nd Season                                                             - 7.31  - 2017    - 13 episodes  - 23 min per ep      - Action, Adventure, Fantasy                                                                 - https://myanimelist.net/anime/34086
Tales of Zestiria the Cross: Saiyaku no Jidai                                                      - 7.23  - 2016    - 1 episode    - 23 min             - Action, Adventure, Fantasy                                                                 - https://myanimelist.net/anime/33558
Tales of Zestiria the Cross                                                                        - 7.23  - 2016    - 12 episodes  - 23 min per ep      - Action, Adventure, Fantasy                                                                 - https://myanimelist.net/anime/30911
Tales of Zestiria: Doushi no Yoake                                                                 - 7.36  - 2014    - 1 episode    - 44 min             - Fantasy                                                                                    - https://myanimelist.net/anime/24459
Tales of the Abyss                                                                                 - 7.28  - 2008    - 26 episodes  - 24 min per ep      - Adventure, Drama, Fantasy                                                                  - https://myanimelist.net/anime/4884
Tales of the Rays Gekijou                                                                          - 6.15  - 2018    - 8 episodes   - 3 min per ep       - Comedy, Fantasy, Parody                                                                    - https://myanimelist.net/anime/36955
Tales of the Rays: Everlasting Destiny                                                             - 5.99  - 2019    - 1 episode    - 15 min             - Fantasy, Strategy Game                                                                     - https://myanimelist.net/anime/39067
Tales of the Rays                                                                                  - 5.98  - 2017    - 2 episodes   - 1 min per ep       - Fantasy, Strategy Game                                                                     - https://myanimelist.net/anime/34939
Tamagotchi! Tamatomo Daishuu GO                                                                    - None  - 2015    - 26 episodes  - Unknown            - Comedy, Fantasy, Kids                                                                      - https://myanimelist.net/anime/30232
Tamagotchi!                                                                                        - 6.47  - 2009    - 143 episodes - 25 min per ep      - Comedy, Kids                                                                               - https://myanimelist.net/anime/6900
Tanjou: Debut                                                                                      - 4.92  - 1994    - 2 episodes   - 27 min per ep      - Romance, Slice of Life, Supernatural                                                       - https://myanimelist.net/anime/3513
Tanken Driland                                                                                     - 6.62  - 2012    - 37 episodes  - 20 min per ep      - Adventure, Fantasy                                                                         - https://myanimelist.net/anime/14333
Tansa Quest!                                                                                       - 5.37  - 2015    - 1 episode    - 1 min              - Fantasy, School                                                                            - https://myanimelist.net/anime/34083
Tekken: Blood Vengeance                                                                            - 6.61  - 2011    - 1 episode    - 1 hr 32 min        - Action, Fantasy, Martial Arts, Sci-Fi, Supernatural                                        - https://myanimelist.net/anime/10702
Tekken: Bloodline                                                                                  - 6.46  - 2022    - 6 episodes   - 25 min per ep      - Action, Martial Arts                                                                       - https://myanimelist.net/anime/51347
Tekken                                                                                             - 5.27  - 1998    - 2 episodes   - 28 min per ep      - Action, Adventure, Martial Arts, Sci-Fi                                                    - https://myanimelist.net/anime/537
Tengai Makyou: Ziria Oboro-hen                                                                     - 6.08  - 1990    - 2 episodes   - 46 min per ep      - Adventure, Fantasy                                                                         - https://myanimelist.net/anime/5986
Tenka Hyakken: Meiji-kan e Youkoso!                                                                - 5.01  - 2019    - 12 episodes  - 3 min per ep       - Action, Adventure, Fantasy, Historical, Martial Arts, Supernatural                         - https://myanimelist.net/anime/40320
Tenka Touitsu Koi no Ran: Shutsujin! Saika 4-nin Shuu                                              - None  - 2018    - 4 episodes   - Unknown            - Drama, Historical, Romance, Samurai                                                        - https://myanimelist.net/anime/37280
Tenkyuu no Arculs                                                                                  - 5.54  - 2016    - 1 episode    - 1 min              - Fantasy, Strategy Game                                                                     - https://myanimelist.net/anime/36638
Teo the Magic Planet Pilot                                                                         - None  - 1997    - 1 episode    - 9 min              - Adventure, Fantasy                                                                         - https://myanimelist.net/anime/32732
The IDOLM@STER Cinderella Girls: Starlight Stage CMs                                               - None  - 2020    - 10 episodes  - 15 sec per ep      - Music                                                                                      - https://myanimelist.net/anime/55393
The King of Fighters XV                                                                            - 6.54  - 2022    - 1 episode    - 1 min              - Action, Martial Arts, Super Power                                                          - https://myanimelist.net/anime/48582
The King of Fighters: Destiny                                                                      - 6.54  - 2017    - 24 episodes  - 16 min per ep      - Action, Adventure, Drama, Martial Arts, Romance                                            - https://myanimelist.net/anime/35204
The Legend of Heroes: Sen no Kiseki - Northern War                                                 - 5.67  - 2023    - 12 episodes  - 23 min per ep      - Action, Fantasy, Military                                                                  - https://myanimelist.net/anime/48441
The iDOLM@STER Cinderella Girls 2-shuunen Kinen PV                                                 - 6.89  - 2013    - 1 episode    - 2 min              - Idols (Female), Music                                                                      - https://myanimelist.net/anime/21409
The iDOLM@STER Cinderella Girls 2nd Season                                                         - 7.35  - 2015    - 12 episodes  - 24 min per ep      - Comedy, Drama, Idols (Female), Music                                                       - https://myanimelist.net/anime/30344
The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.                                - 7.28  - 2016    - 1 episode    - 29 min             - Comedy, Drama, Idols (Female), Music                                                       - https://myanimelist.net/anime/32174
The iDOLM@STER Cinderella Girls: Special Program                                                   - 6.46  - 2015    - 1 episode    - 10 min             - Comedy, Idols (Female), Music                                                              - https://myanimelist.net/anime/30218
The iDOLM@STER Cinderella Girls: Spin-off!                                                         - 6.23  - 2019    - 1 episode    - 6 min              - Music                                                                                      - https://myanimelist.net/anime/40693
The iDOLM@STER Cinderella Girls: Starlight Stage - 5-shuunen Kinen "Go Just Go!" PV                - 6.53  - 2020    - 1 episode    - 2 min              - Idols (Female), Music                                                                      - https://myanimelist.net/anime/42882
The iDOLM@STER Cinderella Girls                                                                    - 7.16  - 2015    - 13 episodes  - 24 min per ep      - Comedy, Drama, Idols (Female), Music                                                       - https://myanimelist.net/anime/23587
The iDOLM@STER Live For You!                                                                       - 6.19  - 2008    - 1 episode    - 17 min             - Comedy, Drama, Idols (Female), Music                                                       - https://myanimelist.net/anime/4033
The iDOLM@STER Million Live! "Dreaming!" Animation PV                                              - 6.33  - 2015    - 1 episode    - 1 min              - Idols (Female), Music                                                                      - https://myanimelist.net/anime/31894
The iDOLM@STER Million Live! 1-shuunen Kinen PV                                                    - 5.96  - 2014    - 1 episode    - 42 sec             - Drama, Idols (Female)                                                                      - https://myanimelist.net/anime/29801
The iDOLM@STER Million Live! 4-shuunen Kinen PV                                                    - 6.55  - 2017    - 1 episode    - 9 min              - Comedy, Idols (Female), Music                                                              - https://myanimelist.net/anime/35081
The iDOLM@STER Million Live!                                                                       - None  - 2023    - Ongoing      - Unknown            - Idols (Female), Music                                                                      - https://myanimelist.net/anime/42385
The iDOLM@STER Movie: Kagayaki no Mukougawa e!                                                     - 7.61  - 2014    - 1 episode    - 2 hr 1 min         - Comedy, Drama, Idols (Female), Music                                                       - https://myanimelist.net/anime/17437
The iDOLM@STER Prologue SideM: Episode of Jupiter                                                  - 7.16  - 2017    - 1 episode    - 34 min             - Idols (Male), Music                                                                        - https://myanimelist.net/anime/36186
The iDOLM@STER Shiny Colors                                                                        - None  - 2023    - 12 episodes  - Unknown            - Idols (Female), Music                                                                      - https://myanimelist.net/anime/54758
The iDOLM@STER Shiny Festa                                                                         - 7.19  - 2012    - 3 episodes   - 23 min per ep      - Comedy, Drama, Idols (Female), Music                                                       - https://myanimelist.net/anime/14835
The iDOLM@STER SideM: 315 Variety Pack! Made In Passion!                                           - 6.48  - 2018    - 1 episode    - 25 min             - Idols (Male), Music                                                                        - https://myanimelist.net/anime/36529
The iDOLM@STER SideM                                                                               - 7.14  - 2017    - 13 episodes  - 24 min per ep      - Idols (Male), Music                                                                        - https://myanimelist.net/anime/34915
The iDOLM@STER: 765 Pro to Iu Monogatari                                                           - 7.46  - 2012    - 1 episode    - 24 min             - Comedy, Drama, Idols (Female), Music                                                       - https://myanimelist.net/anime/11889
The iDOLM@STER                                                                                     - 7.61  - 2011    - 25 episodes  - 24 min per ep      - Comedy, Drama, Idols (Female), Music                                                       - https://myanimelist.net/anime/10278
Tian Yu 2nd Season: Cang Gu Zhi Ban                                                                - None  - 2018    - 13 episodes  - 16 min per ep      - Action, Adventure, Fantasy, Mythology                                                      - https://myanimelist.net/anime/42070
Tian Yu                                                                                            - 6.15  - 2017    - 13 episodes  - 13 min per ep      - Action, Adventure, Fantasy, Mythology                                                      - https://myanimelist.net/anime/37888
To Heart 2: Dungeon Travelers                                                                      - 6.24  - 2012    - 2 episodes   - 28 min per ep      - Adventure, Comedy, Ecchi, Fantasy                                                          - https://myanimelist.net/anime/11773
To the Moon                                                                                        - None  - Unknown - 1 episode    - Unknown            - Adventure, Drama, Sci-Fi                                                                   - https://myanimelist.net/anime/37905
Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix                                                - 6.70  - 2015    - 1 episode    - 59 min             - Idols (Female), Music, School, Shoujo, Slice of Life                                       - https://myanimelist.net/anime/31055
Toho Cinemas x Pokemon Go                                                                          - 5.51  - 2017    - 2 episodes   - 21 sec per ep      - Comedy                                                                                     - https://myanimelist.net/anime/36836
Toji no Miko: Kizamishi Issen no Tomoshibi PV                                                      - 5.96  - 2018    - 2 episodes   - 45 sec per ep      - Action, Comedy                                                                             - https://myanimelist.net/anime/37318
Toji no Miko: Kizamishi Issen no Tomoshibi                                                         - 6.62  - 2020    - 2 episodes   - 25 min per ep      - Action, Fantasy                                                                            - https://myanimelist.net/anime/40901
Tokimeki Memorial: Only Love                                                                       - 7.03  - 2006    - 25 episodes  - 24 min per ep      - Comedy, Harem, Romance, School                                                             - https://myanimelist.net/anime/1555
Toku: Touken Ranbu - Hanamaru - Setsugetsuka                                                       - 6.65  - 2022    - 3 episodes   - 1 hr 12 min per ep - Action, Comedy, Drama, Fantasy, Historical, Slice of Life                                  - https://myanimelist.net/anime/47777
Tokyo 7th Sisters: Bokura wa Aozora ni Naru                                                        - 6.44  - 2021    - 1 episode    - 1 hr 16 min        - Comedy, Idols (Female), Music, School, Slice of Life                                       - https://myanimelist.net/anime/41307
Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku                                                       - 7.20  - 2007    - 12 episodes  - 24 min per ep      - Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School                              - https://myanimelist.net/anime/2683
Tokyo Majin Gakuen Kenpucho: Tou                                                                   - 7.06  - 2007    - 14 episodes  - 24 min per ep      - Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural                         - https://myanimelist.net/anime/1860
Tong Meng Zhi Lu                                                                                   - None  - 2023    - 1 episode    - 11 min             - Action, Adventure, Fantasy, Kids                                                           - https://myanimelist.net/anime/54646
Toon Blast                                                                                         - None  - 2020    - 5 episodes   - 1 min per ep       - Adventure                                                                                  - https://myanimelist.net/anime/50535
Toshiwasure Guda Guda Order 2016                                                                   - 6.04  - 2016    - 1 episode    - 6 min              - Comedy                                                                                     - https://myanimelist.net/anime/40469
Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special                                             - 7.32  - 2014    - 1 episode    - 11 min             - Fantasy                                                                                    - https://myanimelist.net/anime/30547
Touhou Niji Sousaku Doujin Anime: Musou Kakyou                                                     - 7.30  - 2008    - Ongoing      - 22 min             - Fantasy, Vampire                                                                           - https://myanimelist.net/anime/9874
Touken Ranbu: Hanamaru - Makuai Kaisouroku Manner Movies                                           - 5.94  - 2017    - 2 episodes   - 3 min per ep       - Comedy, Parody                                                                             - https://myanimelist.net/anime/40124
Touken Ranbu: Hanamaru - Makuai Kaisouroku                                                         - 6.45  - 2017    - 1 episode    - 1 hr 25 min        - Action, Comedy, Fantasy, Historical                                                        - https://myanimelist.net/anime/36444
Touken Ranbu: Hanamaru                                                                             - 6.83  - 2016    - 12 episodes  - 24 min per ep      - Action, Comedy, Fantasy, Historical                                                        - https://myanimelist.net/anime/33023
Toukiden 2                                                                                         - 5.44  - 2016    - 3 episodes   - 1 min per ep       - Action, Mythology                                                                          - https://myanimelist.net/anime/33366
Toukiden Kiwami                                                                                    - 5.49  - 2014    - 1 episode    - 5 min              - Action, Fantasy, Martial Arts                                                              - https://myanimelist.net/anime/25873
Toukiden: The Age of Demons - Introduction                                                         - 5.73  - 2013    - 1 episode    - 4 min              - Action, Mythology                                                                          - https://myanimelist.net/anime/22137
Touma Kishinden Oni                                                                                - 6.46  - 1995    - 25 episodes  - 8 min per ep       - Supernatural                                                                               - https://myanimelist.net/anime/2366
Toushinden                                                                                         - 5.26  - 1996    - 2 episodes   - 27 min per ep      - Action, Martial Arts                                                                       - https://myanimelist.net/anime/2462
Trick with Treat!! (with Undead)                                                                   - 6.42  - 2020    - 1 episode    - 2 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/48538
Tsunotsuno Taisou                                                                                  - 5.95  - 2023    - 1 episode    - 2 min              - Comedy, Fantasy, Parody, Sports                                                            - https://myanimelist.net/anime/54928
Twin Angel Break                                                                                   - 5.97  - 2017    - 12 episodes  - 23 min per ep      - Drama, Mahou Shoujo                                                                        - https://myanimelist.net/anime/33532
Twin Bee Paradise Specials                                                                         - None  - 1998    - 4 episodes   - 4 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/48947
Twin Bee Paradise                                                                                  - 6.06  - 1998    - 4 episodes   - 30 min per ep      - Action, Adventure                                                                          - https://myanimelist.net/anime/4131
Twisted-Wonderland 1-shuunen Kinen PV                                                              - 6.78  - 2021    - 1 episode    - 2 min              - Music, Mythology, Supernatural                                                             - https://myanimelist.net/anime/48952
Twisted-Wonderland 2-shuunen Kinen PV                                                              - 6.41  - 2022    - 1 episode    - 1 min              - Music, Mythology, Supernatural                                                             - https://myanimelist.net/anime/52216
Twisted-Wonderland 3-shuunen Kinen PV                                                              - 6.44  - 2023    - 1 episode    - 1 min              - Music, Supernatural                                                                        - https://myanimelist.net/anime/54745
Uma Musume: Pretty Derby - 1st Anniversary Special Animation                                       - 7.07  - 2022    - 1 episode    - 7 min              - Comedy, Slice of Life, Sports                                                              - https://myanimelist.net/anime/51225
Uma Musume: Pretty Derby - BNW no Chikai                                                           - 7.13  - 2018    - 3 episodes   - 23 min per ep      - Anthropomorphic, Sports                                                                    - https://myanimelist.net/anime/37916
Uma Musume: Pretty Derby - Road to the Top                                                         - 7.85  - 2023    - 4 episodes   - 25 min per ep      - Anthropomorphic, Sports                                                                    - https://myanimelist.net/anime/51761
Uma Musume: Pretty Derby PV                                                                        - 6.59  - 2016    - 1 episode    - 1 min              - Music, Sports                                                                              - https://myanimelist.net/anime/34453
Uma Musume: Pretty Derby Season 2                                                                  - 8.05  - 2021    - 13 episodes  - 23 min per ep      - Anthropomorphic, Sports                                                                    - https://myanimelist.net/anime/42941
Uma Musume: Pretty Derby Season 3                                                                  - None  - 2023    - Ongoing      - Unknown            - Anthropomorphic, Sports                                                                    - https://myanimelist.net/anime/53526
Uma Musume: Pretty Derby                                                                           - 7.31  - 2018    - 13 episodes  - 23 min per ep      - Anthropomorphic, Sports                                                                    - https://myanimelist.net/anime/35249
Uma no Friends                                                                                     - 6.22  - 2017    - 1 episode    - 3 min              - Comedy, Fantasy, Sports                                                                    - https://myanimelist.net/anime/36119
Umayuru                                                                                            - 6.74  - 2022    - 24 episodes  - 3 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/51772
Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro                                         - 6.48  - 2010    - 1 episode    - 23 min             - Comedy, Fantasy, Supernatural                                                              - https://myanimelist.net/anime/6883
Umi Monogatari: Anata ga Ite Kureta Koto                                                           - 6.61  - 2009    - 12 episodes  - 24 min per ep      - Drama, Fantasy, Romance                                                                    - https://myanimelist.net/anime/6129
Umi Monogatari: Kanon to Iku Amamikoshima                                                          - 5.91  - 2009    - 13 episodes  - 1 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/10306
Umi Monogatari: Marin no Kore Naani?                                                               - 6.10  - 2009    - 4 episodes   - 2 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/9100
Unlimited☆Power!!!!!                                                                               - None  - 2020    - 1 episode    - 2 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/48565
Unmei no Saikoro                                                                                   - 5.34  - 2017    - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/52760
Untitled World                                                                                     - 6.60  - 2020    - 1 episode    - 1 min              - Action, Music, Sci-Fi                                                                      - https://myanimelist.net/anime/53365
Usagi                                                                                              - 5.17  - 2003    - 1 episode    - 2 min              - Avant Garde, Horror                                                                        - https://myanimelist.net/anime/52690
Uta no☆Prince-sama♪ Maji Love ST☆RISH Tours: Tabi no Hajimari                                      - 6.83  - 2022    - 1 episode    - 47 min             - Comedy, Idols (Male), Music, Reverse Harem, Romance, Shoujo                                - https://myanimelist.net/anime/52573
Uta no☆Prince-sama♪ Movie: Maji Love Kingdom                                                       - 7.36  - 2019    - 1 episode    - 1 hr 24 min        - Comedy, Idols (Male), Music, Reverse Harem, Romance, Shoujo                                - https://myanimelist.net/anime/35645
Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours                                                 - 6.79  - 2022    - 1 episode    - 1 hr 5 min         - Comedy, Idols (Male), Music, Reverse Harem, Romance, Shoujo                                - https://myanimelist.net/anime/48573
Utopia (2022)                                                                                      - 6.31  - 2022    - 1 episode    - 2 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/54044
Valhait Rising: Kandou e.                                                                          - 5.78  - 2016    - 1 episode    - 2 min              - Action, Adventure, Fantasy, Strategy Game                                                  - https://myanimelist.net/anime/41296
Vampire Holmes                                                                                     - 3.28  - 2015    - 12 episodes  - 3 min per ep       - Comedy, Mystery, Supernatural                                                              - https://myanimelist.net/anime/28929
Vampire Hunter                                                                                     - 6.57  - 1997    - 4 episodes   - 43 min per ep      - Action, Adventure, Drama, Fantasy, Supernatural, Vampire                                   - https://myanimelist.net/anime/1952
Variable Geo                                                                                       - 5.57  - 1996    - 3 episodes   - 27 min per ep      - Ecchi, Martial Arts, Shounen, Super Power                                                  - https://myanimelist.net/anime/1183
Venus Project: Climax                                                                              - 5.30  - 2015    - 6 episodes   - 23 min per ep      - Action, Idols (Female), Music                                                              - https://myanimelist.net/anime/30251
Viewtiful Joe                                                                                      - 6.75  - 2004    - 51 episodes  - 20 min per ep      - Action, Comedy, Sci-Fi                                                                     - https://myanimelist.net/anime/278
Virtua Fighter: Costomize Clip                                                                     - 6.01  - 1997    - 1 episode    - 32 min             - Action, Drama, Martial Arts, Music                                                         - https://myanimelist.net/anime/36937
Virtua Fighter                                                                                     - 7.11  - 1995    - 35 episodes  - 22 min per ep      - Action, Adventure, Comedy, Martial Arts                                                    - https://myanimelist.net/anime/961
Virtuacall 2                                                                                       - 5.18  - 1997    - 2 episodes   - 28 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/3530
Virus: Virus Buster Serge                                                                          - 5.46  - 1997    - 12 episodes  - 24 min per ep      - Action, Adventure, Detective, Mecha, Sci-Fi                                                - https://myanimelist.net/anime/2364
VitaminX Addiction                                                                                 - 5.97  - 2011    - 3 episodes   - 29 min per ep      - Reverse Harem, Romance, School                                                             - https://myanimelist.net/anime/10595
Voy@ger                                                                                            - 7.53  - 2021    - 1 episode    - 8 min              - Idols (Female), Idols (Male), Music, Sci-Fi                                                - https://myanimelist.net/anime/49661
W Professors                                                                                       - None  - 2018    - 3 episodes   - 3 min per ep       - Video Game                                                                                 - https://myanimelist.net/anime/54276
WONDER LiGHT                                                                                       - 6.78  - 2022    - 1 episode    - 4 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/53242
Wangzhe? Bie Nao! 2nd Season Fanwai                                                                - None  - 2021    - 2 episodes   - 5 min per ep       - Comedy, Fantasy, Parody                                                                    - https://myanimelist.net/anime/53593
Wangzhe? Bie Nao! 2nd Season                                                                       - None  - 2019    - 33 episodes  - 5 min per ep       - Comedy, Fantasy, Parody                                                                    - https://myanimelist.net/anime/47394
Wangzhe? Bie Nao! Fanwai                                                                           - None  - 2018    - 2 episodes   - 4 min per ep       - Comedy, Fantasy, Parody                                                                    - https://myanimelist.net/anime/47393
Wangzhe? Bie Nao!                                                                                  - None  - 2017    - 13 episodes  - 5 min per ep       - Comedy, Fantasy, Parody                                                                    - https://myanimelist.net/anime/47392
Wanmei Shijie Shuang Shi Ji                                                                        - None  - 2016    - 6 episodes   - 5 min per ep       - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/47292
Warau Arsnotoria Sun!                                                                              - 5.82  - 2022    - 12 episodes  - 23 min per ep      - Action, Fantasy                                                                            - https://myanimelist.net/anime/51923
We Are PAC-MAN!                                                                                    - None  - 2022    - 1 episode    - 3 min              - Music, Video Game                                                                          - https://myanimelist.net/anime/53729
WiSH VOYAGE                                                                                        - 7.05  - 2018    - 1 episode    - 3 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/38052
Wild Arms: Twilight Venom                                                                          - 6.68  - 1999    - 22 episodes  - 24 min per ep      - Action, Adventure, Fantasy, Sci-Fi, Vampire                                                - https://myanimelist.net/anime/347
Wishing                                                                                            - 5.52  - 2017    - 1 episode    - 3 min              - Music, Strategy Game                                                                       - https://myanimelist.net/anime/39465
With Pochi! Yoshi's Woolly World Special Anime                                                     - None  - 2017    - 31 episodes  - 34 sec per ep      - Comedy, Slice of Life                                                                      - https://myanimelist.net/anime/48872
Wizardry                                                                                           - 5.77  - 1991    - 1 episode    - 50 min             - Action, Adventure, Fantasy                                                                 - https://myanimelist.net/anime/1076
Wo Jiao MT 2nd Season                                                                              - None  - 2010    - 10 episodes  - 10 min per ep      - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/44520
Wo Jiao MT 3rd Season                                                                              - None  - 2010    - 10 episodes  - 30 min per ep      - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/44521
Wo Jiao MT 4th Season                                                                              - None  - 2011    - 10 episodes  - 30 min per ep      - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/44522
Wo Jiao MT 5th Season                                                                              - None  - 2012    - 10 episodes  - 30 min per ep      - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/44523
Wo Jiao MT 6th Season                                                                              - None  - 2013    - 21 episodes  - 30 min per ep      - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/44525
Wo Jiao MT: Guilai                                                                                 - None  - 2021    - 10 episodes  - 22 min per ep      - Adventure, Comedy, Strategy Game                                                           - https://myanimelist.net/anime/50703
Wo Jiao MT: Shankou Shan Zhan Ji                                                                   - None  - 2016    - 1 episode    - 1 hr 25 min        - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/44526
Wo Jiao MT                                                                                         - None  - 2009    - 10 episodes  - 10 min per ep      - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/44518
Wo Shi Wangzhe                                                                                     - None  - 2020    - 24 episodes  - 2 min per ep       - Kids                                                                                       - https://myanimelist.net/anime/48055
Wonder Gravity: Pino To Juuryoku Tsukai                                                            - 5.69  - 2018    - 1 episode    - 1 min              - Fantasy, Strategy Game                                                                     - https://myanimelist.net/anime/37753
Wonder Momo                                                                                        - 3.48  - 2014    - 5 episodes   - 7 min per ep       - Action, Martial Arts, School, Strategy Game                                                - https://myanimelist.net/anime/22377
World Destruction: Sekai Bokumetsu no Rokunin                                                      - 6.94  - 2008    - 13 episodes  - 25 min per ep      - Adventure, Fantasy                                                                         - https://myanimelist.net/anime/4415
World Heroes                                                                                       - None  - 1993    - 1 episode    - 2 min              - Action, Fantasy, Sci-Fi, Super Power, Supernatural, Time Travel                            - https://myanimelist.net/anime/51677
Writhe                                                                                             - None  - 2022    - 1 episode    - 1 min              - Fantasy, Music                                                                             - https://myanimelist.net/anime/55824
X Maiden                                                                                           - 5.49  - 2014    - 8 episodes   - 11 min per ep      - Comedy, School, Slice of Life                                                              - https://myanimelist.net/anime/22757
Xanadu Dragonslayer Densetsu                                                                       - 5.21  - 1988    - 1 episode    - 50 min             - Adventure, Comedy, Fantasy                                                                 - https://myanimelist.net/anime/5920
Xenosaga The Animation                                                                             - 6.33  - 2005    - 12 episodes  - 23 min per ep      - Action, Mecha, Sci-Fi, Space                                                               - https://myanimelist.net/anime/184
Xevious                                                                                            - None  - 2002    - 1 episode    - 1 hr 15 min        - Action, Adventure, Sci-Fi, Space                                                           - https://myanimelist.net/anime/12799
Xiagu Zhong An Zu 2nd Season                                                                       - None  - 2018    - 21 episodes  - 10 min per ep      - Adventure, Fantasy                                                                         - https://myanimelist.net/anime/47441
Xian Jian Qi Xia Zhuan 4                                                                           - None  - Unknown - Ongoing      - Unknown            - Drama, Fantasy, Romance                                                                    - https://myanimelist.net/anime/51521
