Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                      - Link
Shin Megami Tensei Devil Children                                                                    - 6.49  - 2000 - 50 episode(s)      - 23 min. per ep.       - Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural                   - https://myanimelist.net/anime/4067
Shin Mitsubachi Maya no Bouken                                                                       - 6.39  - 1982 - 52 episode(s)      - 25 min. per ep.       - Adventure, Comedy                                                                             - https://myanimelist.net/anime/8373
Shin Seiki Den Mars                                                                                  - 5.79  - 2002 - 13 episode(s)      - 25 min. per ep.       - Mecha, Sci-Fi, Shounen                                                                        - https://myanimelist.net/anime/1712
Shin Skyers 5                                                                                        - 6.50  - 1971 - 26 episode(s)      - 25 min. per ep.       - Action, Sci-Fi                                                                                - https://myanimelist.net/anime/22997
Shin Strange+ Special                                                                                - 6.01  - 2014 - 1 episode(s)       - Unknown               - Slice of Life, Comedy, Josei                                                                  - https://myanimelist.net/anime/25441
Shin Tennis no Ouji-sama OVA vs. Genius 10                                                           - 7.72  - 2014 - 10 episode(s)      - 24 min. per ep.       - Action, Comedy, Sports, Shounen                                                               - https://myanimelist.net/anime/21755
Shingeki no Bahamut: Genesis                                                                         - 7.76  - 2014 - 12 episode(s)      - 24 min. per ep.       - Action, Adventure, Demons, Fantasy, Magic, Supernatural                                       - https://myanimelist.net/anime/21843
Shingeki! Kyojin Chuugakkou                                                                          - 7.07  - 2015 - 12 episode(s)      - 17 min. per ep.       - Comedy, Parody, School, Shounen                                                               - https://myanimelist.net/anime/31374
Shingetsutan Tsukihime                                                                               - 7.04  - 2003 - 12 episode(s)      - 24 min. per ep.       - Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire                          - https://myanimelist.net/anime/169
Shinjin Tour Conductor                                                                               - 5.48  - 2004 - 1 episode(s)       - 30 min.               - Hentai                                                                                        - https://myanimelist.net/anime/3531
Shinkai Densetsu Meremanoid                                                                          - 6.11  - 1997 - 24 episode(s)      - 25 min. per ep.       - Adventure, Fantasy                                                                            - https://myanimelist.net/anime/15579
Shinkon Gattai Godannar!!                                                                            - 6.79  - 2003 - 13 episode(s)      - 25 min. per ep.       - Ecchi, Comedy, Mecha, Romance, Sci-Fi                                                         - https://myanimelist.net/anime/1103
Shinmai Maou no Testament Burst                                                                      - 7.14  - 2015 - 10 episode(s)      - 23 min. per ep.       - Action, Harem, Demons, Romance, Ecchi, Fantasy                                                - https://myanimelist.net/anime/30363
Shinpi no Hou                                                                                        - 5.21  - 2012 - 1 episode(s)       - 1 hr. 59 min.         - Adventure, Supernatural                                                                       - https://myanimelist.net/anime/13439
Shinreigari: Ghost Hound                                                                             - 7.54  - 2007 - 22 episode(s)      - 25 min. per ep.       - Mystery, Psychological, Sci-Fi, Supernatural                                                  - https://myanimelist.net/anime/2596
Shinryaku! Ika Musume                                                                                - 7.55  - 2010 - 12 episode(s)      - 24 min. per ep.       - Comedy, Shounen, Slice of Life                                                                - https://myanimelist.net/anime/8557
Shinshuu Sudama-hen                                                                                  - 6.30  - 1988 - 4 episode(s)       - 28 min. per ep.       - Action, Martial Arts, Samurai, Historical, Seinen                                             - https://myanimelist.net/anime/7052
Shintaisou: Kari                                                                                     - 6.42  - 2002 - 4 episode(s)       - 26 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/1633
Shinzou Ningen Casshern                                                                              - 6.92  - 1973 - 35 episode(s)      - 25 min. per ep.       - Action, Sci-Fi, Adventure                                                                     - https://myanimelist.net/anime/4810
Shiofuki Mermaid                                                                                     - 6.42  - 2011 - 1 episode(s)       - 30 min.               - Hentai                                                                                        - https://myanimelist.net/anime/11523
Shion Special                                                                                        - 6.52  - 2010 - 1 episode(s)       - 3 min.                - Hentai                                                                                        - https://myanimelist.net/anime/10256
Shion no Ou                                                                                          - 7.63  - 2007 - 22 episode(s)      - 23 min. per ep.       - Drama, Game, Mystery, Thriller                                                                - https://myanimelist.net/anime/2562
Shirobako                                                                                            - 8.44  - 2014 - 24 episode(s)      - 24 min. per ep.       - Comedy, Drama                                                                                 - https://myanimelist.net/anime/25835
Shiroki Tenshi-tachi no Rondo                                                                        - 5.95  - 2002 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/3046
Shisha no Teikoku                                                                                    - 7.02  - 2015 - 1 episode(s)       - 2 hr.                 - Sci-Fi, Historical, Psychological                                                             - https://myanimelist.net/anime/28625
Shita-kiri Suzume                                                                                    - 6.10  - 1917 - 1 episode(s)       - Unknown               - Drama                                                                                         - https://myanimelist.net/anime/10756
Shizuku                                                                                              - 5.82  - 1965 - 1 episode(s)       - 4 min.                - Comedy                                                                                        - https://myanimelist.net/anime/1989
Shogi Hour                                                                                           - 4.98  - 2008 - 1 episode(s)       - 7 min.                - Parody, Game, Comedy                                                                          - https://myanimelist.net/anime/8968
Shokugeki no Souma: San no Sara                                                                      - 8.50  - 2017 - 12 episode(s)      - 24 min. per ep.       - Ecchi, School, Shounen                                                                        - https://myanimelist.net/anime/35788
Shokupan Mimi Specials                                                                               - 5.52  - 2011 - 4 episode(s)       - 30 sec. per ep.       - Comedy                                                                                        - https://myanimelist.net/anime/32875
Shokupan Mimi                                                                                        - 5.67  - 2010 - 12 episode(s)      - 30 sec. per ep.       - Comedy                                                                                        - https://myanimelist.net/anime/9561
Shoubushi Densetsu Tetsuya                                                                           - 7.60  - 2000 - 20 episode(s)      - 23 min. per ep.       - Game, Historical, Shounen                                                                     - https://myanimelist.net/anime/3369
Shoujo Fight: Norainu-tachi no Odekake                                                               - 5.50  - 2009 - 1 episode(s)       - 30 min.               - Sports, Comedy, School, Seinen                                                                - https://myanimelist.net/anime/7092
Shoujo Ramune                                                                                        - 7.42  - 2016 - 4 episode(s)       - 19 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/32587
Shoujo Shuumatsu Jugyou                                                                              - 6.52  - 2017 - 12 episode(s)      - 1 min. per ep.        - Comedy, Parody, School                                                                        - https://myanimelist.net/anime/36468
Shoujo Shuumatsu Ryokou                                                                              - 8.19  - 2017 - 12 episode(s)      - 23 min. per ep.       - Adventure, Mystery, Sci-Fi, Slice of Life                                                     - https://myanimelist.net/anime/35838
Shoukoujo The Animation                                                                              - 6.90  - 2011 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/11065
Shounen Ashibe 2                                                                                     - 5.22  - 1992 - 25 episode(s)      - 25 min. per ep.       - Comedy, Slice of Life                                                                         - https://myanimelist.net/anime/8832
Shounen Onmyouji                                                                                     - 7.68  - 2006 - 26 episode(s)      - 23 min. per ep.       - Action, Magic, Fantasy, Supernatural, Demons, Historical, Shoujo                              - https://myanimelist.net/anime/1557
Shouri Toushu                                                                                        - 7.00  - 1987 - 1 episode(s)       - 1 hr. 12 min.         - Sports                                                                                        - https://myanimelist.net/anime/19887
Shouwa Ahozoushi Akanuke Ichiban!                                                                    - 6.77  - 1985 - 22 episode(s)      - 25 min. per ep.       - Comedy, Shoujo                                                                                - https://myanimelist.net/anime/17211
Show By Rock!! #                                                                                     - 7.07  - 2016 - 12 episode(s)      - 23 min. per ep.       - Music, Comedy                                                                                 - https://myanimelist.net/anime/32038
Shugo Chara! Party!                                                                                  - 6.71  - 2009 - 25 episode(s)      - 21 min. per ep.       - Comedy, Magic, School, Shoujo                                                                 - https://myanimelist.net/anime/7082
Shugo Chara!! Doki                                                                                   - 7.55  - 2008 - 51 episode(s)      - 24 min. per ep.       - Comedy, Magic, School, Shoujo                                                                 - https://myanimelist.net/anime/5262
Shugo Chara!                                                                                         - 7.56  - 2007 - 51 episode(s)      - 24 min. per ep.       - Comedy, Magic, School, Shoujo                                                                 - https://myanimelist.net/anime/2923
Shukka Fuufu                                                                                         - 4.21  - 2014 - 1 episode(s)       - 3 min.                - Music                                                                                         - https://myanimelist.net/anime/36674
Shuukan Storyland                                                                                    - 6.40  - 1999 - 56 episode(s)      - 25 min. per ep.       - Slice of Life, Comedy, Drama, Seinen                                                          - https://myanimelist.net/anime/13551
Shuumatsu no Izetta                                                                                  - 6.84  - 2016 - 12 episode(s)      - 25 min. per ep.       - Action, Historical, Military                                                                  - https://myanimelist.net/anime/33433
Sin: The Movie                                                                                       - 5.22  - 2000 - 1 episode(s)       - 55 min.               - Action, Sci-Fi, Horror, Police, Supernatural                                                  - https://myanimelist.net/anime/2262
Sister Princess: Re Pure                                                                             - 6.33  - 2002 - 13 episode(s)      - 23 min. per ep.       - Drama, Romance                                                                                - https://myanimelist.net/anime/835
Sketchbook: Full Color's                                                                             - 7.44  - 2007 - 13 episode(s)      - 23 min. per ep.       - Slice of Life, Comedy                                                                         - https://myanimelist.net/anime/2942
Skip Beat!                                                                                           - 8.24  - 2008 - 25 episode(s)      - 24 min. per ep.       - Comedy, Drama, Romance, Shoujo                                                                - https://myanimelist.net/anime/4722
Skyers 5                                                                                             - 6.00  - 1967 - 12 episode(s)      - 24 min. per ep.       - Action, Sci-Fi                                                                                - https://myanimelist.net/anime/11405
Slam Dunk                                                                                            - 8.55  - 1993 - 101 episode(s)     - 23 min. per ep.       - Comedy, Sports, Drama, School, Shounen                                                        - https://myanimelist.net/anime/170
Slayers Excellent                                                                                    - 7.41  - 1998 - 3 episode(s)       - 29 min. per ep.       - Adventure, Comedy, Demons, Supernatural, Magic, Fantasy, Shounen                              - https://myanimelist.net/anime/1171
Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!                                               - 7.44  - 2012 - 1 episode(s)       - 1 hr. 11 min.         - Fantasy, Kids, Magic, Shoujo                                                                  - https://myanimelist.net/anime/15307
Solty Rei                                                                                            - 7.34  - 2005 - 24 episode(s)      - 23 min. per ep.       - Action, Sci-Fi, Super Power                                                                   - https://myanimelist.net/anime/152
Sora no Method                                                                                       - 6.79  - 2014 - 13 episode(s)      - 24 min. per ep.       - Slice of Life, Drama, Fantasy, School                                                         - https://myanimelist.net/anime/23209
Sora no Momotarou                                                                                    - 5.24  - 1931 - 1 episode(s)       - 10 min.               - Military, Adventure, Comedy                                                                   - https://myanimelist.net/anime/4390
Sora no Otoshimono: Forte                                                                            - 7.75  - 2010 - 12 episode(s)      - 23 min. per ep.       - Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural                                  - https://myanimelist.net/anime/8407
Sora no Otoshimono                                                                                   - 7.58  - 2009 - 13 episode(s)      - 24 min. per ep.       - Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Shounen                                  - https://myanimelist.net/anime/5958
Sora to Umi no Aida                                                                                  - N/A   - 2018 - Unknown episode(s) - Unknown               - Adventure, Space                                                                              - https://myanimelist.net/anime/36000
Sore Ike! Anpanman                                                                                   - 6.64  - 1988 - Unknown episode(s) - 24 min.               - Comedy, Fantasy, Kids                                                                         - https://myanimelist.net/anime/1960
Soredemo Machi wa Mawatteiru                                                                         - 7.47  - 2010 - 12 episode(s)      - 24 min. per ep.       - Comedy, Slice of Life                                                                         - https://myanimelist.net/anime/8726
Sougen no Shoujo Laura                                                                               - 6.45  - 1975 - 26 episode(s)      - 24 min. per ep.       - Adventure, Shoujo                                                                             - https://myanimelist.net/anime/3822
Soukou Kihei Votoms: Pailsen Files                                                                   - 7.40  - 2007 - 12 episode(s)      - 25 min. per ep.       - Mecha, Military, Sci-Fi, Space                                                                - https://myanimelist.net/anime/3256
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season                                                - 7.72  - 2015 - 13 episode(s)      - 24 min. per ep.       - Action, Drama, Mecha, Military, Sci-Fi                                                        - https://myanimelist.net/anime/30549
Soul Buster                                                                                          - 5.91  - 2016 - 12 episode(s)      - 13 min. per ep.       - Action, Samurai                                                                               - https://myanimelist.net/anime/33775
Souseiki                                                                                             - 5.66  - 1968 - 1 episode(s)       - 4 min.                - Parody                                                                                        - https://myanimelist.net/anime/3473
Soushin Shoujo Matoi                                                                                 - 6.78  - 2016 - 12 episode(s)      - 24 min. per ep.       - Supernatural, Magic                                                                           - https://myanimelist.net/anime/33668
Souten no Ken Re:Genesis 2nd Season                                                                  - N/A   - 2018 - Unknown episode(s) - Unknown               - Action, Historical, Martial Arts                                                              - https://myanimelist.net/anime/37388
Souten no Ken                                                                                        - 6.80  - 2006 - 22 episode(s)      - 27 min. per ep.       - Action, Martial Arts, Historical                                                              - https://myanimelist.net/anime/1541
Space Cobra                                                                                          - 7.81  - 1982 - 31 episode(s)      - 24 min. per ep.       - Action, Adventure, Sci-Fi, Space                                                              - https://myanimelist.net/anime/2451
Space Oz no Bouken                                                                                   - 6.32  - 1992 - 26 episode(s)      - 25 min. per ep.       - Adventure, Sci-Fi                                                                             - https://myanimelist.net/anime/3451
Spaceship Agga Ruter                                                                                 - 6.68  - 1998 - 4 episode(s)       - 30 min. per ep.       - Comedy, Hentai, Sci-Fi, Space                                                                 - https://myanimelist.net/anime/2681
Spiral Over                                                                                          - 5.92  - 1999 - 1 episode(s)       - 29 min.               - Hentai                                                                                        - https://myanimelist.net/anime/5565
Spiral: Suiri no Kizuna                                                                              - 7.35  - 2002 - 25 episode(s)      - 23 min. per ep.       - Drama, Mystery, Shounen                                                                       - https://myanimelist.net/anime/341
Star Driver: Kagayaki no Takuto                                                                      - 7.32  - 2010 - 25 episode(s)      - 25 min. per ep.       - Action, Romance, Mecha, Shounen                                                               - https://myanimelist.net/anime/8934
Starmyu OVA (2018)                                                                                   - N/A   - 2018 - 1 episode(s)       - Unknown               - Music, School, Slice of Life                                                                  - https://myanimelist.net/anime/36537
Starmyu                                                                                              - 7.08  - 2015 - 12 episode(s)      - 24 min. per ep.       - Music, School, Slice of Life                                                                  - https://myanimelist.net/anime/30375
Steins;Gate: Soumei Eichi no Cognitive Computing                                                     - 7.45  - 2014 - 4 episode(s)       - 3 min. per ep.        - Slice of Life, Comedy                                                                         - https://myanimelist.net/anime/27957
Stella no Mahou                                                                                      - 6.92  - 2016 - 12 episode(s)      - 23 min. per ep.       - Comedy, School, Slice of Life                                                                 - https://myanimelist.net/anime/32555
Stitch!: Itazura Alien no Daibouken                                                                  - 6.28  - 2009 - 29 episode(s)      - 25 min. per ep.       - Adventure, Comedy, Kids, Sci-Fi                                                               - https://myanimelist.net/anime/6899
Stitch!                                                                                              - 6.03  - 2008 - 25 episode(s)      - 25 min. per ep.       - Adventure, Comedy, Kids                                                                       - https://myanimelist.net/anime/5027
Stray Sheep: Poe no Chicchana Daibouken                                                              - 5.77  - 2001 - 12 episode(s)      - 2 min. per ep.        - Comedy, Kids                                                                                  - https://myanimelist.net/anime/10989
Street Fighter Alpha: Generations                                                                    - 6.57  - 2005 - 1 episode(s)       - 42 min.               - Adventure, Shounen                                                                            - https://myanimelist.net/anime/950
Strike the Blood                                                                                     - 7.35  - 2013 - 24 episode(s)      - 24 min. per ep.       - Action, Harem, Supernatural, Ecchi, Vampire, Fantasy, School                                  - https://myanimelist.net/anime/18277
Subete ga F ni Naru: The Perfect Insider                                                             - 7.33  - 2015 - 11 episode(s)      - 23 min. per ep.       - Sci-Fi, Mystery, Psychological                                                                - https://myanimelist.net/anime/28621
Succubu-ist Story The Animation                                                                      - 6.54  - 2017 - 1 episode(s)       - 15 min.               - Hentai                                                                                        - https://myanimelist.net/anime/36137
Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪                                - 7.10  - 2011 - 1 episode(s)       - 1 hr. 11 min.         - Kids, Fantasy, Magic, Shoujo                                                                  - https://myanimelist.net/anime/10821
Sumomomo Momomo: Chijou Saikyou no Yome                                                              - 7.03  - 2006 - 22 episode(s)      - 24 min. per ep.       - Action, Comedy, Romance, Martial Arts, Seinen                                                 - https://myanimelist.net/anime/1568
Sunabouzu                                                                                            - 7.52  - 2004 - 24 episode(s)      - 24 min. per ep.       - Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen                                             - https://myanimelist.net/anime/25
Super Doll Licca-chan                                                                                - 6.64  - 1998 - 52 episode(s)      - 25 min. per ep.       - Adventure, Magic, Comedy                                                                      - https://myanimelist.net/anime/2766
Super Erotic Anime                                                                                   - 4.00  - 1985 - 2 episode(s)       - 27 min. per ep.       - Hentai                                                                                        - https://myanimelist.net/anime/26031
Super Robot Taisen OG: Divine Wars Special                                                           - 6.89  - 2007 - 1 episode(s)       - 24 min.               - Action, Comedy, Mecha                                                                         - https://myanimelist.net/anime/4075
Super Robot Taisen OG: Divine Wars                                                                   - 6.93  - 2006 - 25 episode(s)      - 24 min. per ep.       - Action, Mecha, Sci-Fi                                                                         - https://myanimelist.net/anime/1603
Super Robot Taisen OG: The Inspector                                                                 - 7.33  - 2010 - 26 episode(s)      - 23 min. per ep.       - Action, Mecha, Sci-Fi, Space                                                                  - https://myanimelist.net/anime/9241
Super Zugan                                                                                          - 6.97  - 1992 - 21 episode(s)      - 25 min. per ep.       - Game, Comedy, Shounen                                                                         - https://myanimelist.net/anime/6981
Suteki Tantei Labyrinth                                                                              - 6.87  - 2007 - 25 episode(s)      - 23 min. per ep.       - Mystery, Sci-Fi                                                                               - https://myanimelist.net/anime/2965
Switch                                                                                               - 7.06  - 2008 - 2 episode(s)       - 30 min. per ep.       - Action, Mystery, Police                                                                       - https://myanimelist.net/anime/3574
Sword Art Online II: Debriefing                                                                      - 6.63  - 2014 - 1 episode(s)       - 24 min.               - Action, Adventure, Fantasy, Game                                                              - https://myanimelist.net/anime/27891
Sword Art Online II: Sword Art Offline II                                                            - 6.75  - 2014 - 9 episode(s)       - 13 min. per ep.       - Comedy                                                                                        - https://myanimelist.net/anime/28063
Sword Art Online: Alicization                                                                        - N/A   - 2018 - Unknown episode(s) - Unknown               - Action, Fantasy, Game, Sci-Fi                                                                 - https://myanimelist.net/anime/36474
Sword Art Online: Sword Art Offline                                                                  - 6.38  - 2012 - 9 episode(s)       - 11 min. per ep.       - Comedy                                                                                        - https://myanimelist.net/anime/16099
Sword Gai                                                                                            - 5.77  - 2013 - 1 episode(s)       - 1 min.                - Action, Seinen, Supernatural                                                                  - https://myanimelist.net/anime/31966
Sylvanian Families: Mini Story                                                                       - 4.60  - 2017 - 12 episode(s)      - 3 min. per ep.        - Kids, Slice of Life                                                                           - https://myanimelist.net/anime/36265
TO-Y                                                                                                 - 6.33  - 1987 - 1 episode(s)       - 55 min.               - Drama, Music, Shounen                                                                         - https://myanimelist.net/anime/2103
TO                                                                                                   - 6.46  - 2009 - 2 episode(s)       - 43 min. per ep.       - Action, Sci-Fi, Space, Drama, Seinen                                                          - https://myanimelist.net/anime/7279
TOTO Green Challenge                                                                                 - 5.06  - 2011 - 1 episode(s)       - 4 min.                - Slice of Life                                                                                 - https://myanimelist.net/anime/25377
Tachumaru Gekijou                                                                                    - 5.82  - 2010 - 26 episode(s)      - 25 min. per ep.       - Comedy, Parody                                                                                - https://myanimelist.net/anime/9562
Tactics                                                                                              - 7.31  - 2004 - 25 episode(s)      - 24 min. per ep.       - Mystery, Comedy, Historical, Demons, Supernatural, Drama, Shounen                             - https://myanimelist.net/anime/173
Taiho Shichau zo (TV)                                                                                - 7.57  - 1996 - 47 episode(s)      - 24 min. per ep.       - Action, Comedy, Police, Seinen                                                                - https://myanimelist.net/anime/1372
Taiho Shichau zo: Full Throttle                                                                      - 7.28  - 2007 - 23 episode(s)      - 24 min. per ep.       - Action, Comedy, Police, Shounen                                                               - https://myanimelist.net/anime/3000
Tailenders                                                                                           - 6.83  - 2009 - 1 episode(s)       - 27 min.               - Action, Adventure, Cars, Sci-Fi                                                               - https://myanimelist.net/anime/6162
Taimadou Gakuen 35 Shiken Shoutai                                                                    - 7.05  - 2015 - 12 episode(s)      - 23 min. per ep.       - Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural                                - https://myanimelist.net/anime/24133
Taimanin Asagi 2                                                                                     - 6.23  - 2015 - 2 episode(s)       - 21 min. per ep.       - Demons, Hentai, Supernatural                                                                  - https://myanimelist.net/anime/31652
Taishou Mebiusline: Chicchai-san                                                                     - 4.72  - 2017 - 12 episode(s)      - 3 min. per ep.        - Historical, Supernatural                                                                      - https://myanimelist.net/anime/34411
Taishou Yakyuu Musume. Specials                                                                      - 6.30  - 2009 - 2 episode(s)       - 5 min. per ep.        - School, Sports                                                                                - https://myanimelist.net/anime/8042
Taiyou no Hou: El Cantare e no Michi                                                                 - 5.45  - 2000 - 1 episode(s)       - 1 hr. 44 min.         - Historical, Fantasy                                                                           - https://myanimelist.net/anime/7985
Taiyou no Kiba Dagram                                                                                - 7.80  - 1981 - 75 episode(s)      - 23 min. per ep.       - Mecha, Military, Drama, Sci-Fi, Shounen                                                       - https://myanimelist.net/anime/2257
Takarajima                                                                                           - 8.09  - 1978 - 26 episode(s)      - 24 min. per ep.       - Adventure, Mystery, Historical, Drama                                                         - https://myanimelist.net/anime/2618
Tales of Vesperia: The First Strike                                                                  - 7.73  - 2009 - 1 episode(s)       - 1 hr. 50 min.         - Action, Adventure, Fantasy, Magic, Military                                                   - https://myanimelist.net/anime/6046
Tales of the Abyss                                                                                   - 7.43  - 2008 - 26 episode(s)      - 24 min. per ep.       - Adventure, Drama, Fantasy                                                                     - https://myanimelist.net/anime/4884
Tama & Friends: Uchi no Tama Shirimasenka?                                                           - 6.67  - 2016 - Unknown episode(s) - 1 min.                - Adventure, Kids                                                                               - https://myanimelist.net/anime/32663
Tamagotchi!                                                                                          - 6.37  - 2009 - 143 episode(s)     - 25 min. per ep.       - Comedy, Kids                                                                                  - https://myanimelist.net/anime/6900
Tamala 2010: A Punk Cat in Space                                                                     - 6.67  - 2002 - 1 episode(s)       - 1 hr. 30 min.         - Psychological, Comedy, Dementia, Sci-Fi                                                       - https://myanimelist.net/anime/2033
Tamayura: Hitotose                                                                                   - 7.32  - 2011 - 12 episode(s)      - 24 min. per ep.       - Slice of Life, Comedy, Drama                                                                  - https://myanimelist.net/anime/10232
Tamayura: More Aggressive Picture Drama                                                              - 6.33  - 2013 - 1 episode(s)       - 18 min.               - Comedy, Drama                                                                                 - https://myanimelist.net/anime/25169
Tanjou: Debut                                                                                        - 5.10  - 1994 - 2 episode(s)       - 30 min. per ep.       - Slice of Life, Romance, Supernatural                                                          - https://myanimelist.net/anime/3513
Tanoshii Muumin Ikka Bouken Nikki                                                                    - 7.55  - 1991 - 26 episode(s)      - 25 min. per ep.       - Kids, Slice of Life, Adventure, Fantasy                                                       - https://myanimelist.net/anime/5712
Tanoshii Willow Town                                                                                 - 6.33  - 1993 - 26 episode(s)      - 23 min. per ep.       - Kids, Fantasy                                                                                 - https://myanimelist.net/anime/4599
Tantei Opera Milky Holmes                                                                            - 7.00  - 2010 - 12 episode(s)      - 24 min. per ep.       - Comedy, Super Power, Mystery                                                                  - https://myanimelist.net/anime/7768
Tantei Team KZ Jiken Note                                                                            - 6.26  - 2015 - 16 episode(s)      - 9 min. per ep.        - Mystery, School                                                                               - https://myanimelist.net/anime/31221
TaoTao Ehonkan Sekai Doubutsu Banashi                                                                - 6.95  - 1983 - 52 episode(s)      - 30 min. per ep.       - Adventure, Fantasy, Comedy, Kids                                                              - https://myanimelist.net/anime/2578
Tatakae!! Iczer-1                                                                                    - 6.11  - 1985 - 3 episode(s)       - 33 min. per ep.       - Action, Sci-Fi, Ecchi, Mecha                                                                  - https://myanimelist.net/anime/2291
Tatakau Shisho: The Book of Bantorra                                                                 - 7.33  - 2009 - 27 episode(s)      - 24 min. per ep.       - Action, Fantasy, Seinen, Super Power                                                          - https://myanimelist.net/anime/6758
Tayu Tayu                                                                                            - 7.08  - 2013 - 4 episode(s)       - 21 min. per ep.       - Harem, Hentai, Romance                                                                        - https://myanimelist.net/anime/19631
Teekyuu 2 Specials                                                                                   - 6.65  - 2013 - 2 episode(s)       - 2 min. per ep.        - Comedy, School, Shounen, Sports                                                               - https://myanimelist.net/anime/21201
Teekyuu 3                                                                                            - 6.91  - 2013 - 12 episode(s)      - 2 min. per ep.        - Comedy, School, Shounen, Sports                                                               - https://myanimelist.net/anime/20473
Teekyuu 6                                                                                            - 6.76  - 2015 - 12 episode(s)      - 2 min. per ep.        - Comedy, Shounen, Sports                                                                       - https://myanimelist.net/anime/31440
Teekyuu 8                                                                                            - 6.78  - 2016 - 12 episode(s)      - 2 min. per ep.        - Comedy, Sports, Shounen                                                                       - https://myanimelist.net/anime/33811
Teekyuu                                                                                              - 6.71  - 2012 - 12 episode(s)      - 2 min. per ep.        - Comedy, School, Shounen, Sports                                                               - https://myanimelist.net/anime/15125
Tegamibachi Reverse                                                                                  - 7.86  - 2010 - 25 episode(s)      - 20 min. per ep.       - Adventure, Supernatural, Fantasy, Shounen                                                     - https://myanimelist.net/anime/8311
Tegamibachi                                                                                          - 7.72  - 2009 - 25 episode(s)      - 20 min. per ep.       - Adventure, Supernatural, Fantasy, Shounen                                                     - https://myanimelist.net/anime/6444
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!                                            - 6.89  - 2007 - 1 episode(s)       - 12 min.               - Action, Adventure, Comedy, Mecha, Sci-Fi                                                      - https://myanimelist.net/anime/10622
Tennis no Ouji-sama                                                                                  - 8.01  - 2001 - 178 episode(s)     - 22 min. per ep.       - Action, Comedy, Sports, School, Shounen                                                       - https://myanimelist.net/anime/22
Tenpou Ibun: Ayakashi Ayashi                                                                         - 7.00  - 2006 - 25 episode(s)      - 20 min. per ep.       - Supernatural, Demons, Historical                                                              - https://myanimelist.net/anime/1587
Tensai? Dr. Hamax                                                                                    - 5.00  - 2007 - 12 episode(s)      - 23 min. per ep.       - Comedy                                                                                        - https://myanimelist.net/anime/2930
Tensei shitara Slime Datta Ken                                                                       - N/A   - 2018 - Unknown episode(s) - Unknown               - Action, Adventure, Comedy, Drama, Fantasy, Seinen                                             - https://myanimelist.net/anime/37430
Tentai Senshi Sunred 2nd Season                                                                      - 8.03  - 2009 - 26 episode(s)      - 13 min. per ep.       - Comedy, Parody, Seinen, Super Power                                                           - https://myanimelist.net/anime/6582
Tentai Senshi Sunred                                                                                 - 7.92  - 2008 - 26 episode(s)      - 13 min. per ep.       - Comedy, Parody, Super Power, Seinen                                                           - https://myanimelist.net/anime/5005
Tentou Mushi no Uta                                                                                  - 6.43  - 1974 - 104 episode(s)     - 25 min. per ep.       - Drama, Slice of Life                                                                          - https://myanimelist.net/anime/6397
Tesagure! Bukatsumono                                                                                - 6.77  - 2013 - 12 episode(s)      - 11 min. per ep.       - Parody, School, Slice of Life                                                                 - https://myanimelist.net/anime/19919
