Title                                                                                     - Score - Year - Num Eps            - Duration              - Genre(s)                                                                          - Link
Mahou no Tenshi Creamy Mami: Curtain Call                                                 - 6.13  - 1986 - 1 episode(s)       - 45 min.               - Music, Comedy, Shoujo                                                             - https://myanimelist.net/anime/4129
Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special                                 - 6.56  - 2015 - 1 episode(s)       - 3 min.                - Magic, Comedy                                                                     - https://myanimelist.net/anime/31448
Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!                                         - 6.38  - 2014 - 6 episode(s)       - 3 min. per ep.        - Magic, Comedy                                                                     - https://myanimelist.net/anime/23341
Mai no Mahou to Katei no Hi                                                               - 5.98  - 2011 - 1 episode(s)       - 29 min.               - Drama, Magic                                                                      - https://myanimelist.net/anime/9940
Mai-Otome 0: S.ifr                                                                        - 7.47  - 2008 - 3 episode(s)       - 28 min. per ep.       - Sci-Fi                                                                            - https://myanimelist.net/anime/3268
Maison Ikkoku: Kanketsu-hen                                                               - 7.42  - 1988 - 1 episode(s)       - 1 hr. 6 min.          - Comedy, Romance, Drama                                                            - https://myanimelist.net/anime/2460
Maji                                                                                      - 5.94  - 1990 - 3 episode(s)       - 50 min. per ep.       - Drama, Shounen                                                                    - https://myanimelist.net/anime/20499
Majime ni Fumajime Kaiketsu Zorori                                                        - 6.96  - 2005 - 97 episode(s)      - 24 min. per ep.       - Adventure, Kids                                                                   - https://myanimelist.net/anime/2707
Majuu Sensen: The Apocalypse                                                              - 5.66  - 2003 - 13 episode(s)      - 24 min. per ep.       - Action, Super Power, Demons, Supernatural, Shounen                                - https://myanimelist.net/anime/1708
Makai Senki Disgaea: Welcome to Netherworld                                               - 6.85  - 2006 - 1 episode(s)       - 5 min.                - Action, Comedy, Demons, Magic, Fantasy                                            - https://myanimelist.net/anime/6741
Makai Tenshou                                                                             - 5.29  - 1998 - 2 episode(s)       - 40 min. per ep.       - Action, Supernatural, Samurai, Historical                                         - https://myanimelist.net/anime/1455
Maki-chan to Now.                                                                         - 7.57  - 2012 - 4 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/12375
Mamahaha                                                                                  - 5.68  - 2005 - 2 episode(s)       - 30 min. per ep.       - Drama, Hentai, Romance                                                            - https://myanimelist.net/anime/3976
Manga Hajimete Omoshiro Juku                                                              - 6.33  - 1989 - 110 episode(s)     - 25 min. per ep.       - Adventure, Kids                                                                   - https://myanimelist.net/anime/10138
Mashiro-iro Symphony: The Color of Lovers Picture Drama                                   - 6.55  - 2012 - 2 episode(s)       - 7 min. per ep.        - Harem, Romance, Drama                                                             - https://myanimelist.net/anime/13757
Masuda Kousuke Gekijou Gag Manga Biyori                                                   - 7.34  - 2005 - 12 episode(s)      - 5 min. per ep.        - Comedy, Parody                                                                    - https://myanimelist.net/anime/1196
Mechiku                                                                                   - 5.15  - 1999 - 1 episode(s)       - 30 min.               - Hentai                                                                            - https://myanimelist.net/anime/3542
Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo             - 5.22  - 2012 - 1 episode(s)       - 6 min.                - Mystery                                                                           - https://myanimelist.net/anime/25267
Mi Yu Xing Zhe                                                                            - 7.05  - 2018 - Unknown episode(s) - 23 min.               - Mystery, Psychological, Thriller                                                  - https://myanimelist.net/anime/37175
Miami Guns                                                                                - 6.58  - 2000 - 13 episode(s)      - 23 min. per ep.       - Comedy, Ecchi, Police, Shounen                                                    - https://myanimelist.net/anime/783
Mikagura Gakuen Kumikyoku                                                                 - 6.77  - 2015 - 5 episode(s)       - 3 min. per ep.        - Music, Psychological, School                                                      - https://myanimelist.net/anime/30924
Mikan-bune                                                                                - 4.98  - 1927 - 1 episode(s)       - 9 min.                - Historical                                                                        - https://myanimelist.net/anime/7497
Minihams no Ai no Uta                                                                     - 5.34  - 2002 - 1 episode(s)       - 3 min.                - Kids, Music                                                                       - https://myanimelist.net/anime/22467
Minori Scramble!                                                                          - 6.32  - 2012 - 1 episode(s)       - 39 min.               - Comedy                                                                            - https://myanimelist.net/anime/9523
Mirai e no Tegami: Kono Michi no Tochuu kara                                              - 5.67  - 2016 - Unknown episode(s) - 2 min.                - Music, Drama                                                                      - https://myanimelist.net/anime/35047
Misenai Namida wa, Kitto Itsuka                                                           - 6.04  - 2012 - 1 episode(s)       - 4 min.                - Fantasy, Music                                                                    - https://myanimelist.net/anime/13195
Mister Ajikko Special                                                                     - 6.66  - 1989 - 1 episode(s)       - 23 min.               - Comedy, Shounen                                                                   - https://myanimelist.net/anime/25053
Mitama: Nin                                                                               - 5.94  - 2009 - 2 episode(s)       - 30 min. per ep.       - Demons, Hentai, Martial Arts, Yuri                                                - https://myanimelist.net/anime/6120
Mizutori                                                                                  - 5.77  - 1994 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/8697
Mnemosyne: Mnemosyne no Musume-tachi                                                      - 7.44  - 2008 - 6 episode(s)       - 45 min. per ep.       - Action, Sci-Fi, Horror, Supernatural, Shoujo Ai                                   - https://myanimelist.net/anime/3342
Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension                  - 7.19  - 2013 - 1 episode(s)       - 9 min.                - Action, Mecha, Military                                                           - https://myanimelist.net/anime/17717
Mogyutto &quot;Love&quot; de Sekkinchuu!                                                  - 7.32  - 2012 - 1 episode(s)       - 6 min.                - Music                                                                             - https://myanimelist.net/anime/12637
Moldiver                                                                                  - 6.20  - 1993 - 6 episode(s)       - 29 min. per ep.       - Action, Magic, Comedy, Mecha, Romance, Sci-Fi                                     - https://myanimelist.net/anime/571
Momoiro Bouenkyou Anime Edition                                                           - 5.75  - 2017 - 1 episode(s)       - 15 min.               - Hentai                                                                            - https://myanimelist.net/anime/34758
Mori no e                                                                                 - 5.75  - 2011 - 1 episode(s)       - 5 min.                - Kids, Music                                                                       - https://myanimelist.net/anime/29757
Motto! Ojamajo Doremi                                                                     - 7.32  - 2001 - 50 episode(s)      - 24 min. per ep.       - Magic, Fantasy, Comedy, Shoujo                                                    - https://myanimelist.net/anime/352
Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!           - 6.81  - 2014 - 1 episode(s)       - 22 min.               - Hentai                                                                            - https://myanimelist.net/anime/22039
Mousou Dairinin                                                                           - 7.73  - 2004 - 13 episode(s)      - 24 min. per ep.       - Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller           - https://myanimelist.net/anime/323
Mrs. Junkie                                                                               - 6.82  - 2006 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/3478
Mudazumo Naki Kaikaku: The Legend of Koizumi                                              - 7.05  - 2010 - 3 episode(s)       - 8 min. per ep.        - Comedy, Game, Parody, Seinen                                                      - https://myanimelist.net/anime/6946
Mugen Shinshi: Bouken Katsugeki-hen                                                       - 5.58  - 1987 - 1 episode(s)       - 49 min.               - Fantasy, Horror, Mystery                                                          - https://myanimelist.net/anime/8162
Mushrambo                                                                                 - 7.09  - 2000 - 32 episode(s)      - 23 min. per ep.       - Sci-Fi, Adventure, Drama, Fantasy, Shounen                                        - https://myanimelist.net/anime/1137
Muteki Robo Trider G7                                                                     - 6.53  - 1980 - 50 episode(s)      - 24 min. per ep.       - Comedy, Mecha, Sci-Fi, Space                                                      - https://myanimelist.net/anime/4536
My Home                                                                                   - 5.38  - 2009 - 1 episode(s)       - 5 min.                - Slice of Life                                                                     - https://myanimelist.net/anime/33537
Naisho no Hanashi                                                                         - 6.49  - 2012 - 1 episode(s)       - 4 min.                - Music                                                                             - https://myanimelist.net/anime/36725
Naniwabushi Daisuki                                                                       - 6.60  - 1982 - 1 episode(s)       - 54 min.               - Historical, Drama, Sports                                                         - https://myanimelist.net/anime/24549
Nanocore 2016 Xinnian Tebie Ban                                                           - 5.37  - 2016 - 1 episode(s)       - 5 min.                - Music                                                                             - https://myanimelist.net/anime/33272
Nanocore: NG Scenes - Nano&#039;s Daily Life                                              - 4.81  - 2015 - 2 episode(s)       - 3 min. per ep.        - Comedy, Sci-Fi                                                                    - https://myanimelist.net/anime/33279
Nanocore                                                                                  - 6.27  - 2014 - 10 episode(s)      - 21 min. per ep.       - Sci-Fi                                                                            - https://myanimelist.net/anime/33266
Nariyuki: Papakatsu Girls!! The Animation                                                 - 7.02  - 2018 - Unknown episode(s) - Unknown               - Hentai                                                                            - https://myanimelist.net/anime/36849
Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den                                 - 7.26  - 2008 - 1 episode(s)       - 8 min.                - Comedy                                                                            - https://myanimelist.net/anime/4134
Naruto: Shippuuden                                                                        - 8.17  - 2007 - 500 episode(s)     - 23 min. per ep.       - Action, Adventure, Comedy, Super Power, Martial Arts, Shounen                     - https://myanimelist.net/anime/1735
Natsuki Crisis                                                                            - 6.26  - 1994 - 2 episode(s)       - 30 min. per ep.       - Action, Martial Arts, School                                                      - https://myanimelist.net/anime/2083
Natsume Yuujinchou: Itsuka Yuki no Hi ni                                                  - 8.41  - 2014 - 1 episode(s)       - 23 min.               - Drama, Fantasy, Shoujo, Slice of Life, Supernatural                               - https://myanimelist.net/anime/20651
Natural: Another                                                                          - 6.10  - 2000 - 2 episode(s)       - 30 min. per ep.       - Hentai, Romance                                                                   - https://myanimelist.net/anime/3370
Natural                                                                                   - 6.09  - 1999 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/3056
Naze                                                                                      - 4.31  - 2012 - 1 episode(s)       - Unknown               - Kids, Music                                                                       - https://myanimelist.net/anime/30209
Nebula feat. Hatsune Miku                                                                 - 5.59  - 2009 - 1 episode(s)       - 4 min.                - Music                                                                             - https://myanimelist.net/anime/20857
Nee, ...Shiyo♥                                                                            - 6.62  - 2018 - 2 episode(s)       - Unknown               - Hentai                                                                            - https://myanimelist.net/anime/36895
Nekojiru-sou                                                                              - 7.42  - 2001 - 1 episode(s)       - 32 min.               - Comedy, Dementia, Psychological                                                   - https://myanimelist.net/anime/601
New Initial D Movie: Legend 3 - Mugen                                                     - 7.90  - 2016 - 1 episode(s)       - 1 hr.                 - Cars, Seinen, Sports                                                              - https://myanimelist.net/anime/30952
Nihon Meisaku Douwa Series: Akai Tori no Kokoro                                           - 6.48  - 1979 - 26 episode(s)      - 25 min. per ep.       - Kids, Adventure, Fantasy                                                          - https://myanimelist.net/anime/20027
Ningyohime Marina no Bouken                                                               - 6.48  - 1991 - 26 episode(s)      - 22 min. per ep.       - Drama, Fantasy, Kids, Romance                                                     - https://myanimelist.net/anime/3194
Ninja Bugei-chou                                                                          - 5.62  - 1967 - 1 episode(s)       - 2 hr. 15 min.         - Action                                                                            - https://myanimelist.net/anime/5232
Ninja Negizou                                                                             - 4.80  - 2010 - 1 episode(s)       - 3 min.                - Music, Kids                                                                       - https://myanimelist.net/anime/33060
Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next                                - 5.86  - 2016 - 6 episode(s)       - 24 min. per ep.       - Adventure, Space, Comedy, Kids                                                    - https://myanimelist.net/anime/32773
Nitaboh                                                                                   - 7.49  - 2004 - 1 episode(s)       - 1 hr. 39 min.         - Historical, Music                                                                 - https://myanimelist.net/anime/1203
Nodame Cantabile Special                                                                  - 7.47  - 2008 - 1 episode(s)       - 15 min.               - Slice of Life, Comedy, Romance, Josei                                             - https://myanimelist.net/anime/3965
Nodoka Mori no Doubutsu Daisakusen                                                        - 5.88  - 1980 - 1 episode(s)       - 1 hr. 8 min.          - Fantasy                                                                           - https://myanimelist.net/anime/9575
Nonsense Monogatari Dai Ippen: Sarugashima                                                - 5.46  - 1931 - 1 episode(s)       - 27 min.               - Adventure                                                                         - https://myanimelist.net/anime/28695
Norabbits&#039; Minutes                                                                   - 5.88  - 2006 - 5 episode(s)       - 3 min. per ep.        - Comedy, Fantasy, Kids                                                             - https://myanimelist.net/anime/8205
Noragami OVA                                                                              - 7.90  - 2014 - 2 episode(s)       - 24 min. per ep.       - Action, Adventure, Comedy, Supernatural, Shounen                                  - https://myanimelist.net/anime/20767
Norimono Atsumare: Hit Song-shuu                                                          - 4.22  - 1994 - 6 episode(s)       - 4 min. per ep.        - Music                                                                             - https://myanimelist.net/anime/32904
Nosferatu                                                                                 - 4.10  - 2012 - 1 episode(s)       - 2 min.                - Dementia, Music                                                                   - https://myanimelist.net/anime/36115
Nozoki Ana                                                                                - 6.61  - 2013 - 1 episode(s)       - 55 min.               - Comedy, Drama, Ecchi                                                              - https://myanimelist.net/anime/17157
Nuki Doki! Tenshi to Akuma no Sakusei Battle - Revolution                                 - 6.32  - 2017 - 4 episode(s)       - 17 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/34492
Nyanfuru                                                                                  - 5.62  - 2014 - Unknown episode(s) - 1 min.                - Comedy, Music                                                                     - https://myanimelist.net/anime/24845
Nyani ga Nyandaa Nyandaa Kamen                                                            - 6.56  - 2000 - 83 episode(s)      - 25 min. per ep.       - Comedy, Kids                                                                      - https://myanimelist.net/anime/9810
Nyoro-n Churuya-san                                                                       - 6.62  - 2009 - 13 episode(s)      - 2 min. per ep.        - Comedy                                                                            - https://myanimelist.net/anime/5957
Obake de Ii kara Hayaku Kite                                                              - 4.36  - 2018 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/37350
Ojamajo Doremi Dokkaan!                                                                   - 7.56  - 2002 - 51 episode(s)      - 24 min. per ep.       - Comedy, Magic, Shoujo                                                             - https://myanimelist.net/anime/353
Ojamajo Doremi Sharp                                                                      - 7.35  - 2000 - 49 episode(s)      - 24 min. per ep.       - Comedy, Magic, Shoujo                                                             - https://myanimelist.net/anime/351
Ojamajo Doremi                                                                            - 7.20  - 1999 - 51 episode(s)      - 24 min. per ep.       - Comedy, Magic                                                                     - https://myanimelist.net/anime/350
Ojiichan no Komoriuta                                                                     - 4.77  - 1987 - 1 episode(s)       - 2 min.                - Kids, Music                                                                       - https://myanimelist.net/anime/32229
Ojisan Kaizou Kouza                                                                       - 6.11  - 1990 - 1 episode(s)       - 1 hr. 32 min.         - Comedy                                                                            - https://myanimelist.net/anime/23865
Okane ga Nai Specials                                                                     - 6.46  - 2007 - 4 episode(s)       - 1 min. per ep.        - Comedy, Drama, Romance, Yaoi                                                      - https://myanimelist.net/anime/30262
Okane ga Nai                                                                              - 6.50  - 2007 - 4 episode(s)       - 30 min. per ep.       - Drama, Romance, Yaoi                                                              - https://myanimelist.net/anime/2148
Okusama wa Moto Yariman                                                                   - 6.91  - 2014 - 2 episode(s)       - 26 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/21751
Omoide no Album                                                                           - 5.07  - 1981 - 1 episode(s)       - 2 min.                - Music, Slice of Life, Kids, School                                                - https://myanimelist.net/anime/8729
Ona x2                                                                                    - 5.54  - 2011 - 1 episode(s)       - 15 min.               - Hentai                                                                            - https://myanimelist.net/anime/10424
Onihei: Sono Otoko, Heizou Hasegawa                                                       - 6.48  - 2017 - 1 episode(s)       - 40 min.               - Historical, Seinen                                                                - https://myanimelist.net/anime/34589
Oniichan ni Natchatta                                                                     - 2.75  - 1984 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/36299
Oniku Daisuki! Zeushi-kun: Suteki na Hamburger                                            - 4.29  - 2016 - 1 episode(s)       - 4 min.                - Comedy                                                                            - https://myanimelist.net/anime/32666
Onna Kyoushi: Nikutai Jugyou                                                              - 5.51  - 2004 - 2 episode(s)       - 30 min. per ep.       - Hentai, School                                                                    - https://myanimelist.net/anime/5608
Onnanoko tte.                                                                             - 5.71  - 2015 - 4 episode(s)       - 1 min. per ep.        - Slice of Life, Comedy, Shoujo                                                     - https://myanimelist.net/anime/29825
Ookiku Furikabutte Special                                                                - 7.33  - 2008 - 1 episode(s)       - 24 min.               - Drama, Sports                                                                     - https://myanimelist.net/anime/3887
Orangutan                                                                                 - 5.12  - 1980 - 1 episode(s)       - 2 min.                - Music, Kids                                                                       - https://myanimelist.net/anime/29053
Ore-sama Kingdom                                                                          - 6.54  - 2011 - 14 episode(s)      - 11 min. per ep.       - Romance, Shoujo                                                                   - https://myanimelist.net/anime/9943
Oscar&#039;s Oasis                                                                        - 5.09  - 2011 - 78 episode(s)      - 8 min. per ep.        - Comedy                                                                            - https://myanimelist.net/anime/33430
Osomatsu-kun (1988)                                                                       - 6.94  - 1988 - 86 episode(s)      - 24 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/9883
Osomatsu-kun                                                                              - 6.85  - 1966 - 56 episode(s)      - 25 min. per ep.       - Comedy                                                                            - https://myanimelist.net/anime/9884
Otogi Juushi Akazukin OVA                                                                 - 6.65  - 2005 - 1 episode(s)       - 37 min.               - Adventure, Comedy, Magic, Fantasy                                                 - https://myanimelist.net/anime/402
Ougon Yuusha Goldran                                                                      - 7.15  - 1995 - 48 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Adventure, Fantasy, Mecha, Shounen                                - https://myanimelist.net/anime/5440
Overlord Movie 1: Fushisha no Ou                                                          - 7.69  - 2017 - 1 episode(s)       - 1 hr. 42 min.         - Action, Game, Supernatural, Magic, Fantasy                                        - https://myanimelist.net/anime/34161
Owakare                                                                                   - 3.52  - 2012 - 1 episode(s)       - 3 min.                - Music                                                                             - https://myanimelist.net/anime/36085
Papillon Rose                                                                             - 4.88  - 2006 - 6 episode(s)       - 25 min. per ep.       - Ecchi, Magic, Comedy, Parody                                                      - https://myanimelist.net/anime/3112
Perfect Blue                                                                              - 8.31  - 1998 - 1 episode(s)       - 1 hr. 20 min.         - Dementia, Horror, Psychological, Drama                                            - https://myanimelist.net/anime/437
Perfect Day                                                                               - 7.50  - 2011 - 1 episode(s)       - 4 min.                - Music                                                                             - https://myanimelist.net/anime/10445
Persona 3 the Movie Meets “Walkman”                                                       - 5.82  - 2016 - 1 episode(s)       - 15 sec.               - Drama                                                                             - https://myanimelist.net/anime/32735
Phantom The Animation                                                                     - 6.63  - 2004 - 3 episode(s)       - 30 min. per ep.       - Action, Drama, Shounen                                                            - https://myanimelist.net/anime/438
Pichiko Dakyuubu                                                                          - 4.33  - 2010 - 29 episode(s)      - 1 min. per ep.        - Comedy, Sports                                                                    - https://myanimelist.net/anime/31464
Piece                                                                                     - 6.21  - 2009 - 1 episode(s)       - 5 min.                - Music                                                                             - https://myanimelist.net/anime/8312
Pikaia!!                                                                                  - 5.06  - 2017 - 13 episode(s)      - 15 min. per ep.       - Slice of Life, Kids, Drama                                                        - https://myanimelist.net/anime/34852
Pink Jumon                                                                                - 4.55  - 2011 - 1 episode(s)       - 2 min.                - Magic, Music                                                                      - https://myanimelist.net/anime/36373
Piyo no Ongaeshi                                                                          - 4.75  - 2015 - 1 episode(s)       - 3 min.                - Music                                                                             - https://myanimelist.net/anime/30200
Pokemon Diamond &amp; Pearl Specials                                                      - 7.12  - 2011 - 2 episode(s)       - 24 min. per ep.       - Action, Comedy, Fantasy, Kids                                                     - https://myanimelist.net/anime/10302
Ponsuke no Udekurabe                                                                      - 6.36  - 1951 - 1 episode(s)       - 10 min.               - Action                                                                            - https://myanimelist.net/anime/7527
Porong Porong Pororo 4                                                                    - 5.72  - 2012 - 26 episode(s)      - 11 min. per ep.       - Cars, Kids                                                                        - https://myanimelist.net/anime/27457
Porong Porong Pororo 5                                                                    - 6.19  - 2014 - 26 episode(s)      - 11 min. per ep.       - Kids, Cars                                                                        - https://myanimelist.net/anime/27459
Power Powan                                                                               - 3.33  - 1970 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/36380
Prism                                                                                     - 5.68  - 2018 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/37357
Qin Shi Ming Yue Tebie Pian: Di Zi Jiang Xi                                               - 5.93  - 2015 - 1 episode(s)       - 15 min.               - Action, Historical, Martial Arts, Fantasy                                         - https://myanimelist.net/anime/33278
Qin Shi Ming Yue: Bai Bu Fei Jian                                                         - 6.72  - 2007 - 10 episode(s)      - 22 min. per ep.       - Action, Historical, Martial Arts, Fantasy                                         - https://myanimelist.net/anime/9806
Qingwa Wangguo: Zhi Bingdong Da Maoxian                                                   - 3.33  - 2016 - 1 episode(s)       - 1 hr. 27 min.         - Adventure, Kids                                                                   - https://myanimelist.net/anime/35913
Quiz Magic Academy: The Original Animation 2                                              - 6.18  - 2010 - 1 episode(s)       - 29 min.               - Comedy, Fantasy, Magic, School                                                    - https://myanimelist.net/anime/7549
Rainbow Signal: Hi-Fi Set                                                                 - 6.14  - 1985 - 1 episode(s)       - 28 min.               - Music, Romance, Fantasy                                                           - https://myanimelist.net/anime/36229
Rec                                                                                       - 7.43  - 2006 - 9 episode(s)       - 13 min. per ep.       - Comedy, Drama, Romance                                                            - https://myanimelist.net/anime/710
Reideen                                                                                   - 6.64  - 2007 - 26 episode(s)      - 24 min. per ep.       - Action, Mecha, Sci-Fi                                                             - https://myanimelist.net/anime/1693
Reset                                                                                     - 3.71  - 2003 - 1 episode(s)       - 2 min.                - Music                                                                             - https://myanimelist.net/anime/36390
Riding Bean                                                                               - 7.15  - 1989 - 1 episode(s)       - 46 min.               - Action, Cars, Police, Seinen                                                      - https://myanimelist.net/anime/917
Rilu Rilu Fairilu: Yousei no Door                                                         - 6.73  - 2016 - 59 episode(s)      - 24 min. per ep.       - Slice of Life, Magic, Fantasy                                                     - https://myanimelist.net/anime/34754
Rocket Girls                                                                              - 6.99  - 2007 - 12 episode(s)      - 23 min. per ep.       - Sci-Fi, Adventure, Space                                                          - https://myanimelist.net/anime/1942
Romantica Clock                                                                           - 5.80  - 2014 - 3 episode(s)       - 1 min. per ep.        - Shoujo                                                                            - https://myanimelist.net/anime/21771
Rouge: Lady&#039;s Comic Video                                                            - 5.89  - 1997 - 2 episode(s)       - 40 min. per ep.       - Drama, Josei, Romance                                                             - https://myanimelist.net/anime/25623
Rui no Masaiban                                                                           - 4.83  - 2012 - 1 episode(s)       - 2 min.                - Comedy                                                                            - https://myanimelist.net/anime/13541
Runningman                                                                                - 4.89  - 2012 - 1 episode(s)       - 4 min.                - Slice of Life                                                                     - https://myanimelist.net/anime/33535
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen                                     - 8.79  - 1999 - 4 episode(s)       - 30 min. per ep.       - Action, Historical, Drama, Romance, Martial Arts, Samurai                         - https://myanimelist.net/anime/44
Ryoujoku Guerrilla Kari 3                                                                 - 6.10  - 2008 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/4480
Ryuu no Haisha                                                                            - 7.57  - 2017 - 2 episode(s)       - 46 min. per ep.       - Adventure, Fantasy                                                                - https://myanimelist.net/anime/34549
Ryuusei Tenshi Primaveil                                                                  - 5.40  - 2006 - 1 episode(s)       - 30 min.               - Hentai                                                                            - https://myanimelist.net/anime/5108
Sabaku no Takara no Shiro                                                                 - 4.82  - 2002 - 1 episode(s)       - 31 min.               - Drama                                                                             - https://myanimelist.net/anime/17427
Saint Seiya: Tenkai-hen Josou - Overture                                                  - 7.36  - 2004 - 1 episode(s)       - 1 hr. 20 min.         - Adventure, Sci-Fi, Shounen                                                        - https://myanimelist.net/anime/1259
Saint Seiya: The Lost Canvas - Meiou Shinwa 2                                             - 8.29  - 2011 - 13 episode(s)      - 24 min. per ep.       - Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural               - https://myanimelist.net/anime/9130
Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials - 3.00  - 2011 - 4 episode(s)       - 1 min. per ep.        - Comedy                                                                            - https://myanimelist.net/anime/33857
Sakasama no Patema: Beginning of the Day                                                  - 7.47  - 2012 - 4 episode(s)       - 6 min. per ep.        - Sci-Fi                                                                            - https://myanimelist.net/anime/13429
Sakigake!! Otokojuku                                                                      - 7.44  - 1988 - 34 episode(s)      - 24 min. per ep.       - Action, Comedy, Martial Arts, School, Shounen                                     - https://myanimelist.net/anime/2903
Salad Land                                                                                - 4.97  - 2012 - 1 episode(s)       - 4 min.                - Fantasy                                                                           - https://myanimelist.net/anime/14235
Salamander                                                                                - 6.10  - 1987 - 3 episode(s)       - 53 min. per ep.       - Adventure, Sci-Fi                                                                 - https://myanimelist.net/anime/2095
Salaryman Kintarou                                                                        - 7.60  - 2001 - 20 episode(s)      - 25 min. per ep.       - Comedy, Drama, Seinen                                                             - https://myanimelist.net/anime/1608
Samurai (2011)                                                                            - 3.68  - 2011 - 1 episode(s)       - 4 min.                - Music, Samurai                                                                    - https://myanimelist.net/anime/32847
Samuraider: Nazo no Tenkousei                                                             - 5.68  - 1991 - 1 episode(s)       - 50 min.               - Action, Drama, Samurai                                                            - https://myanimelist.net/anime/9993
Sango no Umi to Ouji                                                                      - 5.72  - 2000 - 1 episode(s)       - 31 min.               - Fantasy                                                                           - https://myanimelist.net/anime/10077
Satsujin Kippu wa Heart-iro                                                               - 5.65  - 1990 - 1 episode(s)       - 50 min.               - Mystery, Shoujo                                                                   - https://myanimelist.net/anime/16247
Sayonara no Asa ni Yakusoku no Hana wo Kazarou                                            - 7.74  - 2018 - 1 episode(s)       - 1 hr. 55 min.         - Drama, Fantasy                                                                    - https://myanimelist.net/anime/35851
School Days ONA                                                                           - 6.17  - 2005 - 1 episode(s)       - 21 min.               - Romance, School, Drama                                                            - https://myanimelist.net/anime/756
Sei Yariman Gakuen Enkou Nikki The Animation                                              - 7.18  - 2013 - 1 episode(s)       - 31 min.               - Hentai                                                                            - https://myanimelist.net/anime/16472
Seifuku Shojo The Animation                                                               - 6.40  - 2004 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/2861
Seikimatsu★Darling                                                                        - 6.46  - 1996 - 1 episode(s)       - 30 min.               - Comedy, Romance, Drama, Shounen Ai                                                - https://myanimelist.net/anime/1217
Seisenshi Dunbine OVA                                                                     - 5.79  - 1988 - 3 episode(s)       - 30 min. per ep.       - Sci-Fi, Adventure, Mecha                                                          - https://myanimelist.net/anime/5372
Seisenshi Dunbine                                                                         - 7.36  - 1983 - 49 episode(s)      - 24 min. per ep.       - Action, Sci-Fi, Adventure, Drama, Fantasy, Mecha                                  - https://myanimelist.net/anime/929
Seito Shokun! Kokoro ni Midori no Neckerchief wo                                          - 6.27  - 1986 - 1 episode(s)       - 1 hr. 20 min.         - Comedy, School, Shoujo                                                            - https://myanimelist.net/anime/17835
Sekiei Ayakashi Mangatan                                                                  - 5.82  - 2012 - 3 episode(s)       - 5 min. per ep.        - Fantasy, Historical, Supernatural                                                 - https://myanimelist.net/anime/12907
Selector Destructed WIXOSS Movie                                                          - 7.29  - 2016 - 1 episode(s)       - 1 hr. 29 min.         - Game, Psychological                                                               - https://myanimelist.net/anime/31280
Sensou no Tsukurikata                                                                     - 6.40  - 2016 - 1 episode(s)       - 7 min.                - Kids, Drama                                                                       - https://myanimelist.net/anime/32728
Sentakuya Shin-chan                                                                       - 7.03  - 2007 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                            - https://myanimelist.net/anime/3970
Sentou Mecha Xabungle                                                                     - 7.79  - 1982 - 50 episode(s)      - 24 min. per ep.       - Military, Sci-Fi, Mecha, Shounen                                                  - https://myanimelist.net/anime/2254
Sentou Yousei Shoujo Tasukete! Mave-chan                                                  - 5.46  - 2005 - 1 episode(s)       - 23 min.               - Parody, Comedy, Super Power, Sci-Fi, Shounen                                      - https://myanimelist.net/anime/1515
Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation               - 6.86  - 2015 - 1 episode(s)       - 27 min.               - Hentai                                                                            - https://myanimelist.net/anime/28859
